Fund Holdings as of,"13/Mar/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"INR","INR/USD","Cash and/or Derivatives","FX","-112.77","0.00","-112.77","3’608’139.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-112.35","0.00","-112.35","3’594’803.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-111.72","0.00","-111.72","3’574’551.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-111.23","0.00","-111.23","588’248.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-109.62","0.00","-109.62","3’507’313.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-109.57","0.00","-109.57","579’444.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-109.01","0.00","-109.01","3’487’748.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-108.83","0.00","-108.83","3’481’938.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-106.96","0.00","-106.96","3’422’063.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-106.34","0.00","-106.34","3’402’401.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-105.67","0.00","-105.67","558’835.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-103.82","0.00","-103.82","3’321’750.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-101.96","0.00","-101.96","3’262’331.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-101.47","0.00","-101.47","3’246’566.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-100.15","0.00","-100.15","3’204’436.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-98.86","0.00","-98.86","3’163’103.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-98.10","0.00","-98.10","3’138’808.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-96.87","0.00","-96.87","3’099’310.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-96.09","0.00","-96.09","3’074’340.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-93.02","0.00","-93.02","2’976’224.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-92.79","0.00","-92.79","2’968’751.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-92.02","0.00","-92.02","2’944’100.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-90.85","0.00","-90.85","2’906’838.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-88.78","0.00","-88.78","2’840’695.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-88.73","0.00","-88.73","2’838’808.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-88.31","0.00","-88.31","2’825’400.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-87.74","0.00","-87.74","2’807’222.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-87.18","0.00","-87.18","2’789’419.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-86.87","0.00","-86.87","459’393.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-86.67","0.00","-86.67","2’773’037.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-86.54","0.00","-86.54","2’768’776.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-85.81","0.00","-85.81","453’791.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-85.58","0.00","-85.58","2’738’280.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-84.48","0.00","-84.48","2’703’075.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-83.07","0.00","-83.07","2’657’844.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-82.22","0.00","-82.22","2’630’663.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-80.13","0.00","-80.13","423’778.00","1.00","United States","-","USD"
"AED","AED/USD","Cash and/or Derivatives","FX","-79.84","0.00","-79.84","2’202’438.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-78.85","0.00","-78.85","2’522’850.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-76.66","0.00","-76.66","2’452’667.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-76.18","0.00","-76.18","2’437’534.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-75.28","0.00","-75.28","2’408’458.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-74.36","0.00","-74.36","2’379’112.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-74.02","0.00","-74.02","2’368’167.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-72.56","0.00","-72.56","2’321’562.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-72.14","0.00","-72.14","381’521.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-72.02","0.00","-72.02","2’304’145.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-71.96","0.00","-71.96","2’302’333.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-71.42","0.00","-71.42","2’285’060.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-71.29","0.00","-71.29","2’280’975.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-70.98","0.00","-70.98","2’270’928.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-68.75","0.00","-68.75","2’199’519.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-68.53","0.00","-68.53","2’192’551.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-65.79","0.00","-65.79","2’104’932.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-64.62","0.00","-64.62","2’067’525.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-64.24","0.00","-64.24","2’055’370.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-64.09","0.00","-64.09","2’050’487.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-64.06","0.00","-64.06","2’049’771.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-62.27","0.00","-62.27","1’992’372.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-62.14","0.00","-62.14","328’658.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-61.21","0.00","-61.21","1’958’575.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-60.60","0.00","-60.60","1’938’993.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-60.32","0.00","-60.32","1’929’859.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-60.28","0.00","-60.28","1’928’831.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-60.18","0.00","-60.18","1’925’478.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-59.84","0.00","-59.84","1’914’662.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-59.72","0.00","-59.72","1’910’853.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-59.22","0.00","-59.22","1’894’884.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-59.17","0.00","-59.17","1’893’266.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-58.85","0.00","-58.85","1’882’884.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-57.67","0.00","-57.67","1’845’307.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-57.61","0.00","-57.61","1’843’239.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-57.12","0.00","-57.12","1’827’414.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-56.79","0.00","-56.79","1’817’149.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-55.66","0.00","-55.66","1’780’929.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-54.69","0.00","-54.69","1’749’701.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-53.27","0.00","-53.27","1’704’329.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-52.44","0.00","-52.44","1’677’902.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-51.84","0.00","-51.84","1’658’791.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-51.64","0.00","-51.64","1’652’079.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-51.29","0.00","-51.29","1’641’145.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-50.51","0.00","-50.51","1’616’063.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-49.60","0.00","-49.60","1’586’938.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-49.56","0.00","-49.56","262’070.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-49.16","0.00","-49.16","1’573’032.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-48.27","0.00","-48.27","1’544’380.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-47.94","0.00","-47.94","1’533’769.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-47.88","0.00","-47.88","1’531’911.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-46.15","0.00","-46.15","1’476’687.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-46.02","0.00","-46.02","1’472’277.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-45.83","0.00","-45.83","1’466’503.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-45.38","0.00","-45.38","1’451’992.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-44.22","0.00","-44.22","1’414’881.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-43.68","0.00","-43.68","1’397’662.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-43.37","0.00","-43.37","1’387’649.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-41.46","0.00","-41.46","1’326’513.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-41.36","0.00","-41.36","1’323’166.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-41.24","0.00","-41.24","1’319’342.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-40.87","0.00","-40.87","1’307’634.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-40.84","0.00","-40.84","1’306’649.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-40.78","0.00","-40.78","1’304’801.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-40.31","0.00","-40.31","1’289’680.00","1.00","United States","-","USD"
"KRW","KRW/USD","Cash and/or Derivatives","FX","-39.70","0.00","-39.70","-1’675’600’696.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-39.27","0.00","-39.27","1’256’452.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-39.11","0.00","-39.11","1’251’327.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-37.95","0.00","-37.95","1’214’300.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-37.85","0.00","-37.85","1’211’120.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-37.85","0.00","-37.85","1’211’108.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-37.84","0.00","-37.84","1’210’821.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-37.38","0.00","-37.38","1’196’042.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-36.92","0.00","-36.92","1’181’118.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-36.75","0.00","-36.75","1’175’768.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-36.26","0.00","-36.26","1’160’196.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-36.22","0.00","-36.22","1’158’947.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-36.20","0.00","-36.20","1’158’083.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-35.54","0.00","-35.54","1’137’271.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-35.38","0.00","-35.38","1’132’057.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-35.37","0.00","-35.37","1’131’584.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-35.15","0.00","-35.15","1’124’591.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-34.84","0.00","-34.84","1’114’826.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-34.58","0.00","-34.58","1’106’522.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-34.26","0.00","-34.26","1’096’206.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-34.05","0.00","-34.05","1’089’295.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-33.79","0.00","-33.79","1’080’964.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-33.44","0.00","-33.44","1’069’869.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-32.98","0.00","-32.98","1’055’320.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-32.94","0.00","-32.94","1’053’969.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-32.71","0.00","-32.71","1’046’540.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-32.69","0.00","-32.69","1’045’809.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-32.35","0.00","-32.35","1’035’052.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-32.29","0.00","-32.29","1’033’186.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-32.10","0.00","-32.10","1’027’176.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-31.07","0.00","-31.07","994’085.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-30.22","0.00","-30.22","966’976.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-29.64","0.00","-29.64","948’389.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-28.90","0.00","-28.90","924’607.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-28.75","0.00","-28.75","919’820.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-27.42","0.00","-27.42","877’322.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-26.52","0.00","-26.52","848’462.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-24.34","0.00","-24.34","778’712.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-22.76","0.00","-22.76","728’216.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-22.29","0.00","-22.29","713’171.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-22.06","0.00","-22.06","705’721.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-20.86","0.00","-20.86","667’301.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-20.66","0.00","-20.66","660’927.00","1.00","United States","-","USD"
"ZAR","ZAR/USD","Cash and/or Derivatives","FX","-20.31","0.00","-20.31","27’107’940.00","1.00","United States","-","USD"
"AED","AED/USD","Cash and/or Derivatives","FX","-5.82","0.00","-5.82","2’121’624.00","1.00","United States","-","USD"
"PLN","PLN/USD","Cash and/or Derivatives","FX","-4.84","0.00","-4.84","1’806’367.00","1.00","United States","-","USD"
"TRY","TRY/USD","Cash and/or Derivatives","FX","-2.88","0.00","-2.88","9’981’207.00","1.00","United States","-","USD"
"EUR","EUR/USD","Cash and/or Derivatives","FX","-2.13","0.00","-2.13","193’343.00","1.00","United States","-","USD"
"MXN","MXN/USD","Cash and/or Derivatives","FX","-1.93","0.00","-1.93","15’431’174.00","1.00","United States","-","USD"
"HUF","HUF/USD","Cash and/or Derivatives","FX","-1.36","0.00","-1.36","46’732’784.00","1.00","United States","-","USD"
"CZK","CZK/USD","Cash and/or Derivatives","FX","-0.60","0.00","-0.60","1’292’970.00","1.00","United States","-","USD"
"COP","COP/USD","Cash and/or Derivatives","FX","0.00","0.00","0.00","284’723’600.00","1.00","United States","-","USD"
"USD","USD/INR","Cash and/or Derivatives","FX","0.30","0.00","0.30","92’680.00","0.01","India","-","INR"
"INR","INR/USD","Cash and/or Derivatives","FX","2.92","0.00","2.92","-89’003.00","1.00","United States","-","USD"
"SAR","SAR/USD","Cash and/or Derivatives","FX","3.46","0.00","3.46","-193’846.00","1.00","United States","-","USD"
"SAR","SAR/USD","Cash and/or Derivatives","FX","18.13","0.00","18.13","-1’016’103.00","1.00","United States","-","USD"
"SAR","SAR/USD","Cash and/or Derivatives","FX","29.39","0.00","29.39","-1’646’693.00","1.00","United States","-","USD"
"KWD","KWD/USD","Cash and/or Derivatives","FX","35.46","0.00","35.46","85’886.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","89.53","0.00","89.53","-1’829’806.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","120.60","0.00","120.60","-3’680’950.00","1.00","United States","-","USD"
"MYR","MYR/USD","Cash and/or Derivatives","FX","200.04","0.00","200.04","2’217’240.00","1.00","United States","-","USD"
"TRY","TRY/USD","Cash and/or Derivatives","FX","231.57","0.00","231.57","10’078’363.00","1.00","United States","-","USD"
"MESM6","MSCI EMER MKT INDEX (ICE) JUN 26","Cash and/or Derivatives","Futures","0.00","0.00","4’007’300.00","55.00","1’457.20","-","Ice Futures U.S.","USD"
"MESH6","MSCI EMER MKT INDEX (ICE) MAR 26","Cash and/or Derivatives","Futures","0.00","0.00","7’559’760.00","104.00","1’453.80","-","Ice Futures U.S.","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-636.90","0.00","-636.90","1’452’611.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-618.96","0.00","-618.96","1’411’694.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-614.59","0.00","-614.59","3’250’168.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-573.85","0.00","-573.85","18’360’462.00","1.00","United States","-","USD"
"CLP","CLP/USD","Cash and/or Derivatives","FX","-524.66","0.00","-524.66","229’639’567.00","1.00","United States","-","USD"
"CZK","CZK/USD","Cash and/or Derivatives","FX","-507.70","0.00","-507.70","1’279’964.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-501.50","0.00","-501.50","16’045’762.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-483.60","0.00","-483.60","1’102’964.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-465.05","0.00","-465.05","1’060’646.00","1.00","United States","-","USD"
"COP","COP/USD","Cash and/or Derivatives","FX","-440.07","0.00","-440.07","292’872’400.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-404.07","0.00","-404.07","921’588.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-395.83","0.00","-395.83","902’780.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-359.86","0.00","-359.86","820’745.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-341.60","0.00","-341.60","10’929’547.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-299.44","0.00","-299.44","9’580’646.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-290.96","0.00","-290.96","9’309’438.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-278.47","0.00","-278.47","1’472’620.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-272.76","0.00","-272.76","8’727’084.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-270.69","0.00","-270.69","617’380.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-270.15","0.00","-270.15","1’428’601.00","1.00","United States","-","USD"
"TWD","TWD/USD","Cash and/or Derivatives","FX","-1’228.43","0.00","-1’228.43","275’711’600.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-1’139.83","0.00","-1’139.83","36’469’154.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-1’034.82","0.00","-1’034.82","33’109’332.00","1.00","United States","-","USD"
"TRY","TRY/USD","Cash and/or Derivatives","FX","-999.81","0.00","-999.81","-41’343’616.00","1.00","United States","-","USD"
"IDR","IDR/USD","Cash and/or Derivatives","FX","-908.74","0.00","-908.74","7’109’267’200.00","1.00","United States","-","USD"
"PHP","PHP/USD","Cash and/or Derivatives","FX","-877.71","0.00","-877.71","10’569’492.00","1.00","United States","-","USD"
"HUF","HUF/USD","Cash and/or Derivatives","FX","-1’759.91","0.00","-1’759.91","47’233’880.00","1.00","United States","-","USD"
"EUR","EUR/USD","Cash and/or Derivatives","FX","-1’518.30","0.00","-1’518.30","191’753.00","1.00","United States","-","USD"
"MYR","MYR/USD","Cash and/or Derivatives","FX","-1’442.93","0.00","-1’442.93","2’188’786.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-1’386.98","0.00","-1’386.98","3’163’331.00","1.00","United States","-","USD"
"PLN","PLN/USD","Cash and/or Derivatives","FX","-3’838.99","0.00","-3’838.99","1’795’671.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-3’589.92","0.00","-3’589.92","114’860’518.00","1.00","United States","-","USD"
"TWD","TWD/USD","Cash and/or Derivatives","FX","-12’026.05","0.00","-12’026.05","123’197’572.00","1.00","United States","-","USD"
"ZAR","ZAR/USD","Cash and/or Derivatives","FX","-17’309.82","0.00","-17’309.82","27’417’753.00","1.00","United States","-","USD"
"HUF","HUF CASH","Cash and/or Derivatives","Cash","-29’946.15","0.00","-29’946.15","-10’286’467.00","0.29","Hungary","-","HUF"
"ZAR","ZAR/USD","Cash and/or Derivatives","FX","-36’918.14","0.00","-36’918.14","21’235’007.00","1.00","United States","-","USD"
"ZAR","ZAR/USD","Cash and/or Derivatives","FX","-46’774.87","0.00","-46’774.87","26’904’516.00","1.00","United States","-","USD"
"KRW","KRW/USD","Cash and/or Derivatives","FX","-60’021.66","0.00","-60’021.66","10’895’582’560.00","1.00","United States","-","USD"
"CZK","CZK CASH","Cash and/or Derivatives","Cash","-117’952.83","0.00","-117’952.83","-2’523’919.00","4.67","Czech Republic","-","CZK"
"MXN","MXN CASH","Cash and/or Derivatives","Cash","-187’481.90","0.00","-187’481.90","-3’363’894.00","5.57","Mexico","-","MXN"
"IDR","IDR CASH","Cash and/or Derivatives","Cash","-270’125.54","-0.01","-270’125.54","-4’575’926’578.00","0.01","Indonesia","-","IDR"
"CLP","CLP CASH","Cash and/or Derivatives","Cash","-469’655.00","-0.01","-469’655.00","-430’591’442.00","0.11","Chile","-","CLP"
"PLN","PLN CASH","Cash and/or Derivatives","Cash","-744’814.05","-0.01","-744’814.05","-2’783’631.00","26.76","Poland","-","PLN"
"INR","INR CASH","Cash and/or Derivatives","Cash","-1’201’168.52","-0.02","-1’201’168.52","-111’054’035.00","1.08","India","-","INR"
"ZAR","ZAR CASH","Cash and/or Derivatives","Cash","-4’607’916.12","-0.09","-4’607’916.12","-78’104’178.00","5.90","South Africa","-","ZAR"
"KRW","KRW CASH","Cash and/or Derivatives","Cash","-9’057’417.09","-0.17","-9’057’417.09","-13’526’799’556.00","0.07","Korea (South)","-","KRW"
"TWD","TWD CASH","Cash and/or Derivatives","Cash","-10’747’859.61","-0.20","-10’747’859.61","-343’754’168.00","3.13","Taiwan","-","TWD"
 
