Fund Holdings as of,"26/Feb/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"BKR","BAKER HUGHES CLASS A","Energy","Equity","18,301,605.30","0.06","18,301,605.30","281,997.00","64.90","United States","NASDAQ","USD"
"REL","RELX PLC","Industrials","Equity","18,294,846.03","0.06","18,294,846.03","536,206.00","34.12","United Kingdom","London Stock Exchange","GBP"
"WES","WESFARMERS LTD","Consumer Discretionary","Equity","18,192,727.61","0.06","18,192,727.61","320,077.00","56.84","Australia","Asx - All Markets","AUD"
"AFL","AFLAC INC","Financials","Equity","18,061,167.81","0.06","18,061,167.81","158,473.00","113.97","United States","New York Stock Exchange Inc.","USD"
"O","REALTY INCOME REIT CORP","Real Estate","Equity","18,052,529.40","0.06","18,052,529.40","271,059.00","66.60","United States","New York Stock Exchange Inc.","USD"
"NA","NATIONAL BANK OF CANADA","Financials","Equity","18,046,284.98","0.06","18,046,284.98","128,348.00","140.60","Canada","Toronto Stock Exchange","CAD"
"ZTS","ZOETIS INC CLASS A","Health Care","Equity","18,041,700.64","0.06","18,041,700.64","139,039.00","129.76","United States","New York Stock Exchange Inc.","USD"
"4063","SHIN ETSU CHEMICAL LTD","Materials","Equity","18,036,672.65","0.06","18,036,672.65","470,800.00","38.31","Japan","Tokyo Stock Exchange","JPY"
"VOLV B","VOLVO CLASS B","Industrials","Equity","17,950,525.60","0.06","17,950,525.60","463,809.00","38.70","Sweden","Nasdaq Omx Nordic","SEK"
"HOOD","ROBINHOOD MARKETS INC CLASS A","Financials","Equity","17,897,701.50","0.06","17,897,701.50","225,270.00","79.45","United States","NASDAQ","USD"
"AZO","AUTOZONE INC","Consumer Discretionary","Equity","17,857,140.00","0.06","17,857,140.00","4,879.00","3,660.00","United States","New York Stock Exchange Inc.","USD"
"APD","AIR PRODUCTS AND CHEMICALS INC","Materials","Equity","17,814,072.70","0.06","17,814,072.70","64,490.00","276.23","United States","New York Stock Exchange Inc.","USD"
"ASSA B","ASSA ABLOY B","Industrials","Equity","17,766,417.48","0.06","17,766,417.48","419,869.00","42.31","Sweden","Nasdaq Omx Nordic","SEK"
"SPG","SIMON PROPERTY GROUP REIT INC","Real Estate","Equity","17,749,178.20","0.06","17,749,178.20","87,607.00","202.60","United States","New York Stock Exchange Inc.","USD"
"K","KINROSS GOLD CORP","Materials","Equity","17,713,039.07","0.06","17,713,039.07","481,801.00","36.76","Canada","Toronto Stock Exchange","CAD"
"DHL","DEUTSCHE POST AG","Industrials","Equity","17,685,470.71","0.06","17,685,470.71","300,875.00","58.78","Germany","Xetra","EUR"
"ATCO A","ATLAS COPCO CLASS A","Industrials","Equity","17,624,288.64","0.06","17,624,288.64","819,543.00","21.51","Sweden","Nasdaq Omx Nordic","SEK"
"6098","RECRUIT HOLDINGS LTD","Industrials","Equity","17,523,872.08","0.06","17,523,872.08","405,100.00","43.26","Japan","Tokyo Stock Exchange","JPY"
"2318","PING AN INSURANCE (GROUP) CO OF CH","Financials","Equity","17,484,386.38","0.06","17,484,386.38","2,016,000.00","8.67","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"VST","VISTRA CORP","Utilities","Equity","17,418,891.84","0.06","17,418,891.84","98,512.00","176.82","United States","New York Stock Exchange Inc.","USD"
"ABNB","AIRBNB INC CLASS A","Consumer Discretionary","Equity","17,384,369.37","0.06","17,384,369.37","126,921.00","136.97","United States","NASDAQ","USD"
"CNR","CANADIAN NATIONAL RAILWAY","Industrials","Equity","17,365,794.51","0.06","17,365,794.51","157,525.00","110.24","Canada","Toronto Stock Exchange","CAD"
"NXPI","NXP SEMICONDUCTORS NV","Information Technology","Equity","17,356,405.74","0.06","17,356,405.74","74,738.00","232.23","United States","NASDAQ","USD"
"MPWR","MONOLITHIC POWER SYSTEMS INC","Information Technology","Equity","17,351,451.39","0.06","17,351,451.39","14,703.00","1,180.13","United States","NASDAQ","USD"
"7741","HOYA CORP","Health Care","Equity","17,312,628.17","0.06","17,312,628.17","92,500.00","187.16","Japan","Tokyo Stock Exchange","JPY"
"SRE","SEMPRA","Utilities","Equity","17,186,551.20","0.06","17,186,551.20","180,531.00","95.20","United States","New York Stock Exchange Inc.","USD"
"3711","ASE TECHNOLOGY HOLDING LTD","Information Technology","Equity","17,108,551.47","0.06","17,108,551.47","1,378,000.00","12.42","Taiwan","Taiwan Stock Exchange","TWD"
"URI","UNITED RENTALS INC","Industrials","Equity","17,086,288.08","0.06","17,086,288.08","19,912.00","858.09","United States","New York Stock Exchange Inc.","USD"
"ENGI","ENGIE SA","Utilities","Equity","16,905,047.93","0.06","16,905,047.93","485,206.00","34.84","France","Nyse Euronext - Euronext Paris","EUR"
"7974","NINTENDO LTD","Communication","Equity","16,887,203.28","0.06","16,887,203.28","301,600.00","55.99","Japan","Tokyo Stock Exchange","JPY"
"TRGP","TARGA RESOURCES CORP","Energy","Equity","16,820,098.90","0.06","16,820,098.90","72,745.00","231.22","United States","New York Stock Exchange Inc.","USD"
"LNG","CHENIERE ENERGY INC","Energy","Equity","16,662,596.64","0.06","16,662,596.64","71,664.00","232.51","United States","New York Stock Exchange Inc.","USD"
"RKT","RECKITT BENCKISER GROUP PLC","Consumer Staples","Equity","16,532,036.25","0.06","16,532,036.25","192,187.00","86.02","United Kingdom","London Stock Exchange","GBP"
"NDA FI","NORDEA BANK","Financials","Equity","16,478,704.06","0.06","16,478,704.06","840,107.00","19.61","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"KKR","KKR AND CO INC","Financials","Equity","16,466,915.42","0.06","16,466,915.42","175,891.00","93.62","United States","New York Stock Exchange Inc.","USD"
"TER","TERADYNE INC","Information Technology","Equity","16,415,750.70","0.06","16,415,750.70","49,341.00","332.70","United States","NASDAQ","USD"
"SNOW","SNOWFLAKE INC","Information Technology","Equity","16,366,803.38","0.06","16,366,803.38","94,573.00","173.06","United States","New York Stock Exchange Inc.","USD"
"AJG","ARTHUR J GALLAGHER","Financials","Equity","16,328,900.44","0.06","16,328,900.44","72,502.00","225.22","United States","New York Stock Exchange Inc.","USD"
"CAH","CARDINAL HEALTH INC","Health Care","Equity","16,146,444.57","0.06","16,146,444.57","71,089.00","227.13","United States","New York Stock Exchange Inc.","USD"
"STAN","STANDARD CHARTERED PLC","Financials","Equity","16,133,623.21","0.06","16,133,623.21","649,607.00","24.84","United Kingdom","London Stock Exchange","GBP"
"9433","KDDI CORP","Communication","Equity","16,103,752.88","0.06","16,103,752.88","939,200.00","17.15","Japan","Tokyo Stock Exchange","JPY"
"TGT","TARGET CORP","Consumer Staples","Equity","16,034,785.52","0.06","16,034,785.52","139,688.00","114.79","United States","New York Stock Exchange Inc.","USD"
"IDXX","IDEXX LABORATORIES INC","Health Care","Equity","16,007,681.88","0.06","16,007,681.88","24,228.00","660.71","United States","NASDAQ","USD"
"BAS","BASF N","Materials","Equity","15,933,039.03","0.06","15,933,039.03","271,935.00","58.59","Germany","Xetra","EUR"
"3988","BANK OF CHINA LTD H","Financials","Equity","15,881,194.64","0.06","15,881,194.64","26,719,000.00","0.59","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"SGO","COMPAGNIE DE SAINT GOBAIN SA","Industrials","Equity","15,865,305.45","0.06","15,865,305.45","154,811.00","102.48","France","Nyse Euronext - Euronext Paris","EUR"
"FERG","FERGUSON ENTERPRISES INC","Industrials","Equity","15,822,409.48","0.06","15,822,409.48","59,732.00","264.89","United States","New York Stock Exchange Inc.","USD"
"LSEG","LONDON STOCK EXCHANGE GROUP PLC","Financials","Equity","15,780,904.18","0.06","15,780,904.18","137,397.00","114.86","United Kingdom","London Stock Exchange","GBP"
"CABK","CAIXABANK SA","Financials","Equity","15,765,228.54","0.06","15,765,228.54","1,255,243.00","12.56","Spain","Bolsa De Madrid","EUR"
"KEYS","KEYSIGHT TECHNOLOGIES INC","Information Technology","Equity","15,766,359.57","0.06","15,766,359.57","51,519.00","306.03","United States","New York Stock Exchange Inc.","USD"
"FTNT","FORTINET INC","Information Technology","Equity","15,717,873.60","0.05","15,717,873.60","198,458.00","79.20","United States","NASDAQ","USD"
"8002","MARUBENI CORP","Industrials","Equity","15,699,983.98","0.05","15,699,983.98","410,700.00","38.23","Japan","Tokyo Stock Exchange","JPY"
"EW","EDWARDS LIFESCIENCES CORP","Health Care","Equity","15,694,874.90","0.05","15,694,874.90","182,711.00","85.90","United States","New York Stock Exchange Inc.","USD"
"BN","DANONE SA","Consumer Staples","Equity","15,690,495.03","0.05","15,690,495.03","182,926.00","85.77","France","Nyse Euronext - Euronext Paris","EUR"
"NET","CLOUDFLARE INC CLASS A","Information Technology","Equity","15,665,430.06","0.05","15,665,430.06","89,691.00","174.66","United States","New York Stock Exchange Inc.","USD"
"AAL","ANGLO AMERICAN PLC","Materials","Equity","15,646,865.88","0.05","15,646,865.88","313,554.00","49.90","United Kingdom","London Stock Exchange","GBP"
"F","FORD MOTOR CO","Consumer Discretionary","Equity","15,579,025.66","0.05","15,579,025.66","1,081,126.00","14.41","United States","New York Stock Exchange Inc.","USD"
"WAB","WESTINGHOUSE AIR BRAKE TECHNOLOGIE","Industrials","Equity","15,548,828.89","0.05","15,548,828.89","59,029.00","263.41","United States","New York Stock Exchange Inc.","USD"
"NPN","NASPERS LIMITED LTD CLASS N","Consumer Discretionary","Equity","15,457,310.57","0.05","15,457,310.57","277,928.00","55.62","South Africa","Johannesburg Stock Exchange","ZAR"
"5802","SUMITOMO ELECTRIC INDUSTRIES LTD","Consumer Discretionary","Equity","15,447,936.43","0.05","15,447,936.43","235,400.00","65.62","Japan","Tokyo Stock Exchange","JPY"
"LONN","LONZA GROUP AG","Health Care","Equity","15,436,422.62","0.05","15,436,422.62","22,451.00","687.56","Switzerland","SIX Swiss Exchange","CHF"
"DB1","DEUTSCHE BOERSE AG","Financials","Equity","15,405,087.90","0.05","15,405,087.90","57,646.00","267.23","Germany","Xetra","EUR"
"ENI","ENI","Energy","Equity","15,406,843.16","0.05","15,406,843.16","674,569.00","22.84","Italy","Borsa Italiana","EUR"
"FNV","FRANCO NEVADA CORP","Materials","Equity","15,367,266.43","0.05","15,367,266.43","54,801.00","280.42","Canada","Toronto Stock Exchange","CAD"
"LR","LEGRAND SA","Industrials","Equity","15,352,399.22","0.05","15,352,399.22","84,522.00","181.64","France","Nyse Euronext - Euronext Paris","EUR"
"OKE","ONEOK INC","Energy","Equity","15,327,516.54","0.05","15,327,516.54","182,427.00","84.02","United States","New York Stock Exchange Inc.","USD"
"ALL","ALLSTATE CORP","Financials","Equity","15,291,061.20","0.05","15,291,061.20","71,870.00","212.76","United States","New York Stock Exchange Inc.","USD"
"CMG","CHIPOTLE MEXICAN GRILL INC","Consumer Discretionary","Equity","15,171,486.25","0.05","15,171,486.25","398,725.00","38.05","United States","New York Stock Exchange Inc.","USD"
"ADSK","AUTODESK INC","Information Technology","Equity","15,144,134.95","0.05","15,144,134.95","64,871.00","233.45","United States","NASDAQ","USD"
"CARR","CARRIER GLOBAL CORP","Industrials","Equity","15,133,758.12","0.05","15,133,758.12","241,137.00","62.76","United States","New York Stock Exchange Inc.","USD"
"000270","KIA CORPORATION CORP","Consumer Discretionary","Equity","15,092,846.17","0.05","15,092,846.17","104,474.00","144.47","Korea (South)","Korea Exchange (Stock Market)","KRW"
"4502","TAKEDA PHARMACEUTICAL LTD","Health Care","Equity","15,075,681.24","0.05","15,075,681.24","410,471.00","36.73","Japan","Tokyo Stock Exchange","JPY"
"EA","ELECTRONIC ARTS INC","Communication","Equity","15,017,918.30","0.05","15,017,918.30","74,690.00","201.07","United States","NASDAQ","USD"
"DSV","DSV","Industrials","Equity","15,014,490.98","0.05","15,014,490.98","58,173.00","258.10","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"GWW","WW GRAINGER INC","Industrials","Equity","14,948,841.44","0.05","14,948,841.44","13,522.00","1,105.52","United States","New York Stock Exchange Inc.","USD"
"388","HONG KONG EXCHANGES AND CLEARING L","Financials","Equity","14,931,259.98","0.05","14,931,259.98","281,203.00","53.10","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"CTVA","CORTEVA INC","Materials","Equity","14,849,530.36","0.05","14,849,530.36","188,398.00","78.82","United States","New York Stock Exchange Inc.","USD"
"MQG","MACQUARIE GROUP LTD DEF","Financials","Equity","14,817,494.24","0.05","14,817,494.24","99,600.00","148.77","Australia","Asx - All Markets","AUD"
"ARGX","ARGENX","Health Care","Equity","14,800,604.73","0.05","14,800,604.73","19,240.00","769.26","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"1398","INDUSTRIAL AND COMMERCIAL BANK OF","Financials","Equity","14,797,520.23","0.05","14,797,520.23","18,032,000.00","0.82","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"O39","OVERSEA-CHINESE BANKING LTD","Financials","Equity","14,790,600.52","0.05","14,790,600.52","876,000.00","16.88","Singapore","Singapore Exchange","SGD"
"CPG","COMPASS GROUP PLC","Consumer Discretionary","Equity","14,731,962.28","0.05","14,731,962.28","483,909.00","30.44","United Kingdom","London Stock Exchange","GBP"
"CCO","CAMECO CORP","Energy","Equity","14,733,696.55","0.05","14,733,696.55","124,736.00","118.12","Canada","Toronto Stock Exchange","CAD"
"ROK","ROCKWELL AUTOMATION INC","Industrials","Equity","14,725,773.90","0.05","14,725,773.90","35,803.00","411.30","United States","New York Stock Exchange Inc.","USD"
"2914","JAPAN TOBACCO INC","Consumer Staples","Equity","14,709,170.73","0.05","14,709,170.73","381,900.00","38.52","Japan","Tokyo Stock Exchange","JPY"
"APO","APOLLO GLOBAL MANAGEMENT INC","Financials","Equity","14,706,920.80","0.05","14,706,920.80","128,557.00","114.40","United States","New York Stock Exchange Inc.","USD"
"BAYN","BAYER AG","Health Care","Equity","14,620,724.97","0.05","14,620,724.97","296,141.00","49.37","Germany","Xetra","EUR"
"DGE","DIAGEO PLC","Consumer Staples","Equity","14,515,933.57","0.05","14,515,933.57","677,339.00","21.43","United Kingdom","London Stock Exchange","GBP"
"SREN","SWISS RE LTD","Financials","Equity","14,511,278.71","0.05","14,511,278.71","85,678.00","169.37","Switzerland","SIX Swiss Exchange","CHF"
"CBRE","CBRE GROUP INC CLASS A","Real Estate","Equity","14,421,450.00","0.05","14,421,450.00","96,143.00","150.00","United States","New York Stock Exchange Inc.","USD"
"CSL","CSL LTD","Health Care","Equity","14,414,571.31","0.05","14,414,571.31","139,047.00","103.67","Australia","Asx - All Markets","AUD"
"D","DOMINION ENERGY INC","Utilities","Equity","14,367,399.90","0.05","14,367,399.90","226,794.00","63.35","United States","New York Stock Exchange Inc.","USD"
"FAST","FASTENAL","Industrials","Equity","14,359,690.72","0.05","14,359,690.72","314,354.00","45.68","United States","NASDAQ","USD"
"RSG","REPUBLIC SERVICES INC","Industrials","Equity","14,331,312.49","0.05","14,331,312.49","63,811.00","224.59","United States","New York Stock Exchange Inc.","USD"
"EXC","EXELON CORP","Utilities","Equity","14,302,108.80","0.05","14,302,108.80","293,076.00","48.80","United States","NASDAQ","USD"
"EOAN","E.ON N","Utilities","Equity","14,268,174.00","0.05","14,268,174.00","611,695.00","23.33","Germany","Xetra","EUR"
"BDX","BECTON DICKINSON","Health Care","Equity","14,233,496.20","0.05","14,233,496.20","80,570.00","176.66","United States","New York Stock Exchange Inc.","USD"
"HOLN","HOLCIM LTD AG","Materials","Equity","14,148,061.52","0.05","14,148,061.52","152,254.00","92.92","Switzerland","SIX Swiss Exchange","CHF"
"XEL","XCEL ENERGY INC","Utilities","Equity","14,105,595.30","0.05","14,105,595.30","168,990.00","83.47","United States","NASDAQ","USD"
"3690","MEITUAN","Consumer Discretionary","Equity","14,047,514.22","0.05","14,047,514.22","1,366,040.00","10.28","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"AIG","AMERICAN INTERNATIONAL GROUP INC","Financials","Equity","13,976,882.50","0.05","13,976,882.50","173,950.00","80.35","United States","New York Stock Exchange Inc.","USD"
"MSCI","MSCI INC","Financials","Equity","13,891,524.63","0.05","13,891,524.63","24,249.00","572.87","United States","New York Stock Exchange Inc.","USD"
"ATD","ALIMENTATION COUCHE TARD INC","Consumer Staples","Equity","13,742,337.39","0.05","13,742,337.39","227,122.00","60.51","Canada","Toronto Stock Exchange","CAD"
"6146","DISCO CORP","Information Technology","Equity","13,732,357.09","0.05","13,732,357.09","27,100.00","506.73","Japan","Tokyo Stock Exchange","JPY"
"AME","AMETEK INC","Industrials","Equity","13,727,566.72","0.05","13,727,566.72","57,932.00","236.96","United States","New York Stock Exchange Inc.","USD"
"AMP","AMERIPRISE FINANCE INC","Financials","Equity","13,700,695.32","0.05","13,700,695.32","28,134.00","486.98","United States","New York Stock Exchange Inc.","USD"
"FIX","COMFORT SYSTEMS USA INC","Industrials","Equity","13,620,038.10","0.05","13,620,038.10","9,470.00","1,438.23","United States","New York Stock Exchange Inc.","USD"
"105560","KB FINANCIAL GROUP INC","Financials","Equity","13,582,085.28","0.05","13,582,085.28","117,165.00","115.92","Korea (South)","Korea Exchange (Stock Market)","KRW"
"SSE","SSE PLC","Utilities","Equity","13,572,975.67","0.05","13,572,975.67","372,995.00","36.39","United Kingdom","London Stock Exchange","GBP"
"TSCO","TESCO PLC","Consumer Staples","Equity","13,511,702.63","0.05","13,511,702.63","2,061,734.00","6.55","United Kingdom","London Stock Exchange","GBP"
"MBG","MERCEDES-BENZ GROUP N AG","Consumer Discretionary","Equity","13,471,288.97","0.05","13,471,288.97","193,522.00","69.61","Germany","Xetra","EUR"
"CIEN","CIENA CORP","Information Technology","Equity","13,448,527.20","0.05","13,448,527.20","39,420.00","341.16","United States","New York Stock Exchange Inc.","USD"
"YUM","YUM BRANDS INC","Consumer Discretionary","Equity","13,408,424.65","0.05","13,408,424.65","80,915.00","165.71","United States","New York Stock Exchange Inc.","USD"
"4519","CHUGAI PHARMACEUTICAL LTD","Health Care","Equity","13,366,873.88","0.05","13,366,873.88","202,600.00","65.98","Japan","Tokyo Stock Exchange","JPY"
"SYY","SYSCO CORP","Consumer Staples","Equity","13,280,484.16","0.05","13,280,484.16","149,018.00","89.12","United States","New York Stock Exchange Inc.","USD"
"402340","SK SQUARE LTD","Industrials","Equity","13,268,106.17","0.05","13,268,106.17","27,864.00","476.17","Korea (South)","Korea Exchange (Stock Market)","KRW"
"HLN","HALEON PLC","Health Care","Equity","13,198,136.51","0.05","13,198,136.51","2,477,766.00","5.33","United Kingdom","London Stock Exchange","GBP"
"KR","KROGER","Consumer Staples","Equity","13,172,116.96","0.05","13,172,116.96","196,072.00","67.18","United States","New York Stock Exchange Inc.","USD"
"WCN","WASTE CONNECTIONS INC","Industrials","Equity","13,104,545.24","0.05","13,104,545.24","77,386.00","169.34","United States","New York Stock Exchange Inc.","USD"
"CVNA","CARVANA CLASS A","Consumer Discretionary","Equity","13,098,900.70","0.05","13,098,900.70","37,013.00","353.90","United States","New York Stock Exchange Inc.","USD"
"MET","METLIFE INC","Financials","Equity","12,991,359.56","0.05","12,991,359.56","171,074.00","75.94","United States","New York Stock Exchange Inc.","USD"
"9999","NETEASE INC","Communication","Equity","12,924,628.99","0.05","12,924,628.99","577,790.00","22.37","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"AD","KONINKLIJKE AHOLD DELHAIZE NV","Consumer Staples","Equity","12,908,018.69","0.05","12,908,018.69","266,969.00","48.35","Netherlands","Euronext Amsterdam","EUR"
"DHI","D R HORTON INC","Consumer Discretionary","Equity","12,867,667.68","0.04","12,867,667.68","80,944.00","158.97","United States","New York Stock Exchange Inc.","USD"
"5803","FUJIKURA LTD","Industrials","Equity","12,848,916.94","0.04","12,848,916.94","73,000.00","176.01","Japan","Tokyo Stock Exchange","JPY"
"PSA","PUBLIC STORAGE REIT","Real Estate","Equity","12,808,149.05","0.04","12,808,149.05","42,139.00","303.95","United States","New York Stock Exchange Inc.","USD"
"PYPL","PAYPAL HOLDINGS INC","Financials","Equity","12,754,501.02","0.04","12,754,501.02","280,134.00","45.53","United States","NASDAQ","USD"
"RACE","FERRARI NV","Consumer Discretionary","Equity","12,701,187.66","0.04","12,701,187.66","33,683.00","377.08","Italy","Borsa Italiana","EUR"
"1211","BYD LTD H","Consumer Discretionary","Equity","12,628,363.35","0.04","12,628,363.35","1,040,500.00","12.14","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"SE","SEA ADS REPRESENTING LTD CLASS A","Consumer Discretionary","Equity","12,584,821.10","0.04","12,584,821.10","113,479.00","110.90","Singapore","New York Stock Exchange Inc.","USD"
"ALNY","ALNYLAM PHARMACEUTICALS INC","Health Care","Equity","12,576,520.32","0.04","12,576,520.32","37,968.00","331.24","United States","NASDAQ","USD"
"HIG","HARTFORD INSURANCE GROUP INC","Financials","Equity","12,480,462.90","0.04","12,480,462.90","88,470.00","141.07","United States","New York Stock Exchange Inc.","USD"
"RIO","RIO TINTO LTD","Materials","Equity","12,470,755.38","0.04","12,470,755.38","104,167.00","119.72","Australia","Asx - All Markets","AUD"
"9434","SOFTBANK CORP","Communication","Equity","12,412,404.19","0.04","12,412,404.19","9,201,100.00","1.35","Japan","Tokyo Stock Exchange","JPY"
"G","ASSICURAZIONI GENERALI","Financials","Equity","12,336,679.61","0.04","12,336,679.61","288,048.00","42.83","Italy","Borsa Italiana","EUR"
"MLM","MARTIN MARIETTA MATERIALS INC","Materials","Equity","12,333,724.34","0.04","12,333,724.34","18,179.00","678.46","United States","New York Stock Exchange Inc.","USD"
"DOL","DOLLARAMA INC","Consumer Discretionary","Equity","12,292,879.10","0.04","12,292,879.10","83,680.00","146.90","Canada","Toronto Stock Exchange","CAD"
"VMC","VULCAN MATERIALS","Materials","Equity","12,248,981.58","0.04","12,248,981.58","39,642.00","308.99","United States","New York Stock Exchange Inc.","USD"
"EBAY","EBAY INC","Consumer Discretionary","Equity","12,150,944.40","0.04","12,150,944.40","138,236.00","87.90","United States","NASDAQ","USD"
"GFI","GOLD FIELDS LTD","Materials","Equity","12,141,494.99","0.04","12,141,494.99","217,321.00","55.87","South Africa","Johannesburg Stock Exchange","ZAR"
"NOKIA","NOKIA","Information Technology","Equity","12,119,970.60","0.04","12,119,970.60","1,648,342.00","7.35","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"SAND","SANDVIK","Industrials","Equity","12,021,193.99","0.04","12,021,193.99","273,458.00","43.96","Sweden","Nasdaq Omx Nordic","SEK"
"PRU","PRUDENTIAL PLC","Financials","Equity","12,006,513.30","0.04","12,006,513.30","776,025.00","15.47","United Kingdom","London Stock Exchange","GBP"
"GRMN","GARMIN LTD","Consumer Discretionary","Equity","11,987,456.40","0.04","11,987,456.40","47,165.00","254.16","United States","New York Stock Exchange Inc.","USD"
"RBLX","ROBLOX CORP CLASS A","Communication","Equity","11,889,099.60","0.04","11,889,099.60","166,514.00","71.40","United States","New York Stock Exchange Inc.","USD"
"ETR","ENTERGY CORP","Utilities","Equity","11,868,721.15","0.04","11,868,721.15","112,255.00","105.73","United States","New York Stock Exchange Inc.","USD"
"DANSKE","DANSKE BANK","Financials","Equity","11,852,558.11","0.04","11,852,558.11","225,744.00","52.50","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"ALC","ALCON INC","Health Care","Equity","11,838,629.53","0.04","11,838,629.53","137,210.00","86.28","Switzerland","SIX Swiss Exchange","CHF"
"FITB","FIFTH THIRD BANCORP","Financials","Equity","11,770,269.54","0.04","11,770,269.54","226,482.00","51.97","United States","NASDAQ","USD"
"AXON","AXON ENTERPRISE INC","Industrials","Equity","11,743,805.55","0.04","11,743,805.55","21,345.00","550.19","United States","NASDAQ","USD"
"ODFL","OLD DOMINION FREIGHT LINE INC","Industrials","Equity","11,688,357.14","0.04","11,688,357.14","58,922.00","198.37","United States","NASDAQ","USD"
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Utilities","Equity","11,675,857.55","0.04","11,675,857.55","136,003.00","85.85","United States","New York Stock Exchange Inc.","USD"
"RMD","RESMED INC","Health Care","Equity","11,644,046.82","0.04","11,644,046.82","45,297.00","257.06","United States","New York Stock Exchange Inc.","USD"
"TTWO","TAKE TWO INTERACTIVE SOFTWARE INC","Communication","Equity","11,614,493.66","0.04","11,614,493.66","54,454.00","213.29","United States","NASDAQ","USD"
"CSU","CONSTELLATION SOFTWARE INC","Information Technology","Equity","11,607,017.08","0.04","11,607,017.08","6,091.00","1,905.60","Canada","Toronto Stock Exchange","CAD"
"2891","CTBC FINANCIAL HOLDING LTD","Financials","Equity","11,530,913.95","0.04","11,530,913.95","6,438,128.00","1.79","Taiwan","Taiwan Stock Exchange","TWD"
"RWE","RWE AG","Utilities","Equity","11,531,719.26","0.04","11,531,719.26","181,401.00","63.57","Germany","Xetra","EUR"
"6301","KOMATSU LTD","Industrials","Equity","11,525,267.88","0.04","11,525,267.88","238,800.00","48.26","Japan","Tokyo Stock Exchange","JPY"
"WDS","WOODSIDE ENERGY GROUP LTD","Energy","Equity","11,499,367.33","0.04","11,499,367.33","579,722.00","19.84","Australia","Asx - All Markets","AUD"
"7267","HONDA MOTOR LTD","Consumer Discretionary","Equity","11,465,406.95","0.04","11,465,406.95","1,146,100.00","10.00","Japan","Tokyo Stock Exchange","JPY"
"8725","MS&AD INSURANCE GROUP HOLDINGS INC","Financials","Equity","11,409,663.55","0.04","11,409,663.55","415,100.00","27.49","Japan","Tokyo Stock Exchange","JPY"
"OTP","OTP BANK","Financials","Equity","11,327,082.93","0.04","11,327,082.93","91,163.00","124.25","Hungary","Budapest Stock Exchange","HUF"
"PRU","PRUDENTIAL FINANCIAL INC","Financials","Equity","11,306,789.65","0.04","11,306,789.65","110,515.00","102.31","United States","New York Stock Exchange Inc.","USD"
"6702","FUJITSU LTD","Information Technology","Equity","11,282,933.86","0.04","11,282,933.86","496,500.00","22.72","Japan","Tokyo Stock Exchange","JPY"
"PCG","PG&E CORP","Utilities","Equity","11,277,514.88","0.04","11,277,514.88","597,326.00","18.88","United States","New York Stock Exchange Inc.","USD"
"6701","NEC CORP","Information Technology","Equity","11,265,880.54","0.04","11,265,880.54","427,200.00","26.37","Japan","Tokyo Stock Exchange","JPY"
"NDAQ","NASDAQ INC","Financials","Equity","11,265,635.94","0.04","11,265,635.94","127,166.00","88.59","United States","NASDAQ","USD"
"4578","OTSUKA HOLDINGS LTD","Health Care","Equity","11,258,363.24","0.04","11,258,363.24","169,000.00","66.62","Japan","Tokyo Stock Exchange","JPY"
"NUE","NUCOR CORP","Materials","Equity","11,237,635.12","0.04","11,237,635.12","63,992.00","175.61","United States","New York Stock Exchange Inc.","USD"
"DELL","DELL TECHNOLOGIES INC CLASS C","Information Technology","Equity","11,205,948.60","0.04","11,205,948.60","92,268.00","121.45","United States","New York Stock Exchange Inc.","USD"
"SDZ","SANDOZ GROUP AG","Health Care","Equity","11,203,037.03","0.04","11,203,037.03","123,235.00","90.91","Switzerland","SIX Swiss Exchange","CHF"
"OTIS","OTIS WORLDWIDE CORP","Industrials","Equity","11,175,314.48","0.04","11,175,314.48","122,188.00","91.46","United States","New York Stock Exchange Inc.","USD"
"MCHP","MICROCHIP TECHNOLOGY INC","Information Technology","Equity","11,154,561.39","0.04","11,154,561.39","148,787.00","74.97","United States","NASDAQ","USD"
"PKO","POWSZECHNA KASA OSZCZEDNOSCI BANK","Financials","Equity","11,147,428.54","0.04","11,147,428.54","426,276.00","26.15","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"ED","CONSOLIDATED EDISON INC","Utilities","Equity","11,137,139.52","0.04","11,137,139.52","100,552.00","110.76","United States","New York Stock Exchange Inc.","USD"
"EXPN","EXPERIAN PLC","Industrials","Equity","11,126,894.91","0.04","11,126,894.91","296,419.00","37.54","United Kingdom","London Stock Exchange","GBP"
