Fund Holdings as of,"26/Feb/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"601888","CHINA TOURISM GROUP DUTY FREE CORP","Consumer Discretionary","Equity","9,623,789.37","0.32","9,623,789.37","822,023.00","11.71","China","Shanghai Stock Exchange","CNY"
"600089","TBEA LTD A","Industrials","Equity","9,615,813.88","0.32","9,615,813.88","2,151,389.00","4.47","China","Shanghai Stock Exchange","CNY"
"601100","JIANGSU HENGLI HYDRAULIC LTD A","Industrials","Equity","9,605,525.39","0.32","9,605,525.39","573,515.00","16.75","China","Shanghai Stock Exchange","CNY"
"601336","NEW CHINA LIFE INSURANCE LTD A","Financials","Equity","9,604,242.38","0.32","9,604,242.38","874,505.00","10.98","China","Shanghai Stock Exchange","CNY"
"000063","ZTE CORP A","Information Technology","Equity","9,575,054.05","0.32","9,575,054.05","1,698,486.00","5.64","China","Shenzhen Stock Exchange","CNY"
"601766","CRRC CORP LTD A","Industrials","Equity","9,570,177.06","0.32","9,570,177.06","10,311,376.00","0.93","China","Shanghai Stock Exchange","CNY"
"600019","BAOSHAN IRON & STEEL LTD A","Materials","Equity","9,498,738.89","0.32","9,498,738.89","9,205,166.00","1.03","China","Shanghai Stock Exchange","CNY"
"600050","CHINA UNITED NETWORK COMMUNICATION","Communication","Equity","9,461,713.55","0.32","9,461,713.55","13,265,400.00","0.71","China","Shanghai Stock Exchange","CNY"
"002493","RONGSHENG PETRO CHEMICAL LTD A","Materials","Equity","9,448,125.55","0.32","9,448,125.55","4,233,280.00","2.23","China","Shenzhen Stock Exchange","CNY"
"601658","POSTAL SAVINGS BANK OF CHINA LTD A","Financials","Equity","9,364,082.10","0.31","9,364,082.10","12,864,895.00","0.73","China","Shanghai Stock Exchange","CNY"
"601818","CHINA EVERBRIGHT BANK LTD A","Financials","Equity","9,319,617.65","0.31","9,319,617.65","19,679,926.00","0.47","China","Shanghai Stock Exchange","CNY"
"600489","ZHONGJIN GOLD CORP LTD A","Materials","Equity","9,276,314.54","0.31","9,276,314.54","2,042,700.00","4.54","China","Shanghai Stock Exchange","CNY"
"603501","OMNIVISION INTEGRATED CIRCUITS GRO","Information Technology","Equity","9,222,523.95","0.31","9,222,523.95","514,671.00","17.92","China","Shanghai Stock Exchange","CNY"
"000425","XCMG CONSTRUCTION MACHINERY LTD A","Industrials","Equity","9,099,744.21","0.31","9,099,744.21","5,037,106.00","1.81","China","Shenzhen Stock Exchange","CNY"
"603799","ZHEJIANG HUAYOU COBALT LTD A","Industrials","Equity","9,004,718.02","0.30","9,004,718.02","801,359.00","11.24","China","Shanghai Stock Exchange","CNY"
"002938","AVARY HOLDING (SHENZHEN) LTD A","Information Technology","Equity","8,826,590.20","0.30","8,826,590.20","974,500.00","9.06","China","Shenzhen Stock Exchange","CNY"
"688111","BEIJING KINGSOFT OFFICE SOFTWARE I","Information Technology","Equity","8,714,517.06","0.29","8,714,517.06","198,083.00","43.99","China","Shanghai Stock Exchange","CNY"
"300442","RANGE INTELLIGENT COMPUTING TECHNO","Information Technology","Equity","8,700,085.04","0.29","8,700,085.04","582,600.00","14.93","China","Shenzhen Stock Exchange","CNY"
"601229","BANK OF SHANGHAI LTD A","Financials","Equity","8,588,764.31","0.29","8,588,764.31","6,020,759.00","1.43","China","Shanghai Stock Exchange","CNY"
