period_start,isin,api_name,amount,individuals,count
2025-06-01,EE3600109401,LHV Pensionifond Indeks,2200176.81,15079,17367
2025-06-01,EE3600019766,LHV Pensionifond Julge,2515274.88,17218,20333
2025-06-01,EE3600019782,LHV Pensionifond Rahulik,76721.54,580,653
2025-06-01,EE3600001723,LHV Pensionifond Roheline,230546.64,1783,2088
2025-06-01,EE3600019824,LHV Pensionifond S,146368.64,1215,1386
2025-06-01,EE3600019774,LHV Pensionifond Tasakaalukas,475719.73,3673,4233
2025-06-01,EE3600103503,Luminor 16-50 pensionifond,1758691.35,12881,15232
2025-06-01,EE3600098430,Luminor 50-56 pensionifond,869970.78,5771,6756
2025-06-01,EE3600098448,Luminor 56+ pensionifond,71764.87,536,629
2025-06-01,EE3600098455,Luminor 61-65 pensionifond,75468.28,607,697
2025-06-01,EE3600001806,Luminor Indeks Pensionifond,93453.57,891,1035
2025-06-01,EE3600001699,SEB pensionifond 18+,1880082.94,14189,16640
2025-06-01,EE3600019725,SEB pensionifond 55+,2402092.91,18045,20831
2025-06-01,EE3600098612,SEB pensionifond 60+,128766.44,1100,1235
2025-06-01,EE3600019717,SEB pensionifond 65+,187737.27,1600,1825
2025-06-01,EE3600109427,SEB pensionifond indeks,3176240.95,21475,24843
2025-06-01,EE3600001814,Swedbank Pensionifond Indeks,1667346.24,12238,13888
2025-06-01,EE3600019741,Swedbanki pensionifond 1960-69 sündinutele,1610138.08,12833,14610
2025-06-01,EE3600019758,Swedbanki pensionifond 1970-79 sündinutele,5224605.48,36318,41928
2025-06-01,EE3600103248,Swedbanki pensionifond 1980-89 sündinutele,4549421.67,30794,35898
2025-06-01,EE3600001848,Swedbanki pensionifond 2000-09 sündinutele,337800.69,4031,4546
2025-06-01,EE3600109393,Swedbanki pensionifond indeks 1990-99 sündinutele,6540625.91,41836,49231
2025-06-01,EE3600019733,Swedbanki pensionifond Konservatiivne,187985.41,1519,1722
2025-06-01,EE3600109435,Tuleva Maailma Aktsiate Pensionifond,6934851.16,28472,34477
2025-06-01,EE3600109443,Tuleva Maailma Võlakirjade Pensionifond,88701.46,561,654
2025-07-01,EE3600019832,LHV Pensionifond Ettevõtlik,4654979.34,29055,34289
2025-07-01,EE3600109401,LHV Pensionifond Indeks,2357409.63,15513,18002
2025-07-01,EE3600019766,LHV Pensionifond Julge,2582953.32,17159,20326
2025-07-01,EE3600019782,LHV Pensionifond Rahulik,79755.21,575,643
2025-07-01,EE3600001723,LHV Pensionifond Roheline,230276.19,1750,2058
2025-07-01,EE3600019824,LHV Pensionifond S,154105.42,1187,1360
2025-07-01,EE3600019774,LHV Pensionifond Tasakaalukas,501607.43,3580,4106
2025-07-01,EE3600103503,Luminor 16-50 pensionifond,1907162.96,13388,15839
2025-07-01,EE3600098430,Luminor 50-56 pensionifond,910583.58,5796,6782
2025-07-01,EE3600098448,Luminor 56+ pensionifond,72173.34,533,605
2025-07-01,EE3600098455,Luminor 61-65 pensionifond,73675.7,604,694
2025-07-01,EE3600001806,Luminor Indeks Pensionifond,112749.93,1159,1335
2025-07-01,EE3600001699,SEB pensionifond 18+,1951832.04,14279,16827
2025-07-01,EE3600019725,SEB pensionifond 55+,2475289.51,17990,20704
2025-07-01,EE3600098612,SEB pensionifond 60+,132199.78,1091,1239
2025-07-01,EE3600019717,SEB pensionifond 65+,188687.25,1569,1804
2025-07-01,EE3600109427,SEB pensionifond indeks,3340957.76,22120,25745
2025-07-01,EE3600001814,Swedbank Pensionifond Indeks,1737929.56,12709,14548
2025-07-01,EE3600019741,Swedbanki pensionifond 1960-69 sündinutele,1660827.01,12647,14393
2025-07-01,EE3600019758,Swedbanki pensionifond 1970-79 sündinutele,5419013.57,36271,41988
2025-07-01,EE3600103248,Swedbanki pensionifond 1980-89 sündinutele,4659966.08,30822,35974
2025-07-01,EE3600001848,Swedbanki pensionifond 2000-09 sündinutele,362331.23,4262,4873
2025-07-01,EE3600109393,Swedbanki pensionifond indeks 1990-99 sündinutele,6761323.32,42443,50269
2025-07-01,EE3600019733,Swedbanki pensionifond Konservatiivne,199903.54,1500,1714
2025-07-01,EE3600109435,Tuleva Maailma Aktsiate Pensionifond,7138509.38,28742,35085
2025-07-01,EE3600109443,Tuleva Maailma Võlakirjade Pensionifond,98576.77,563,667
2025-08-01,EE3600019832,LHV Pensionifond Ettevõtlik,4397990.25,28102,32652
2025-08-01,EE3600109401,LHV Pensionifond Indeks,2289670.55,15969,18178
2025-08-01,EE3600019766,LHV Pensionifond Julge,2483511.7,16834,19599
2025-08-01,EE3600019782,LHV Pensionifond Rahulik,76972.68,561,625
2025-08-01,EE3600001723,LHV Pensionifond Roheline,219383.29,1643,1909
2025-08-01,EE3600019824,LHV Pensionifond S,143683.22,1153,1323
2025-08-01,EE3600019774,LHV Pensionifond Tasakaalukas,463516.51,3463,3938
2025-08-01,EE3600103503,Luminor 16-50 pensionifond,1887600.54,13527,15777
2025-08-01,EE3600098430,Luminor 50-56 pensionifond,859861.14,5728,6650
2025-08-01,EE3600098448,Luminor 56+ pensionifond,66499.98,544,614
2025-08-01,EE3600098455,Luminor 61-65 pensionifond,67121.76,579,657
2025-08-01,EE3600001806,Luminor Indeks Pensionifond,125683.78,1461,1612
2025-08-01,EE3600001699,SEB pensionifond 18+,1934450.52,14298,16584
2025-08-01,EE3600019725,SEB pensionifond 55+,2371447.86,17520,19969
2025-08-01,EE3600098612,SEB pensionifond 60+,128541.39,1072,1205
2025-08-01,EE3600019717,SEB pensionifond 65+,179178.46,1518,1708
2025-08-01,EE3600109427,SEB pensionifond indeks,3318543.95,22586,25868
2025-08-01,EE3600001814,Swedbank Pensionifond Indeks,1746758.71,13271,14995
2025-08-01,EE3600019741,Swedbanki pensionifond 1960-69 sündinutele,1589139.68,12423,14009
2025-08-01,EE3600019758,Swedbanki pensionifond 1970-79 sündinutele,5258285.31,35752,40831
2025-08-01,EE3600103248,Swedbanki pensionifond 1980-89 sündinutele,4566854.91,30436,35045
2025-08-01,EE3600001848,Swedbanki pensionifond 2000-09 sündinutele,389763.46,4606,5175
2025-08-01,EE3600109393,Swedbanki pensionifond indeks 1990-99 sündinutele,6660967.44,42461,49342
2025-08-01,EE3600019733,Swedbanki pensionifond Konservatiivne,190898.45,1457,1657
2025-08-01,EE3600109435,Tuleva Maailma Aktsiate Pensionifond,7073367.26,28982,34504
2025-08-01,EE3600109443,Tuleva Maailma Võlakirjade Pensionifond,90573.66,538,616
2025-09-01,EE3600019832,LHV Pensionifond Ettevõtlik,4199061.88,27504,31857
2025-09-01,EE3600109401,LHV Pensionifond Indeks,2307859.14,16026,18260
2025-09-01,EE3600019766,LHV Pensionifond Julge,2579334.75,18015,20958
2025-09-01,EE3600019782,LHV Pensionifond Rahulik,71281.52,545,617
2025-09-01,EE3600001723,LHV Pensionifond Roheline,1290.82,15,15
2025-09-01,EE3600019824,LHV Pensionifond S,6033.8,4,5
2025-09-01,EE3600019774,LHV Pensionifond Tasakaalukas,570701.0,4499,5105
2025-09-01,EE3600103503,Luminor 16-50 pensionifond,1835861.79,13585,15783
2025-09-01,EE3600098430,Luminor 50-56 pensionifond,815221.52,5689,6519
2025-09-01,EE3600098448,Luminor 56+ pensionifond,66855.13,552,624
2025-09-01,EE3600098455,Luminor 61-65 pensionifond,70526.24,563,637
2025-09-01,EE3600001806,Luminor Indeks Pensionifond,149819.57,1622,1787
2025-09-01,EE3600001699,SEB pensionifond 18+,1875244.73,14052,16247
2025-09-01,EE3600019725,SEB pensionifond 55+,2229794.22,17166,19528
2025-09-01,EE3600098612,SEB pensionifond 60+,124645.29,1047,1167
2025-09-01,EE3600019717,SEB pensionifond 65+,168351.52,1468,1652
2025-09-01,EE3600109427,SEB pensionifond indeks,3268606.29,22679,25985
2025-09-01,EE3600001814,Swedbank Pensionifond Indeks,1736492.16,13367,15076
2025-09-01,EE3600019741,Swedbanki pensionifond 1960-69 sündinutele,1488443.05,12182,13712
2025-09-01,EE3600019758,Swedbanki pensionifond 1970-79 sündinutele,4965793.56,35237,40251
2025-09-01,EE3600103248,Swedbanki pensionifond 1980-89 sündinutele,4350939.52,29712,34318
2025-09-01,EE3600001848,Swedbanki pensionifond 2000-09 sündinutele,418658.26,4723,5296
2025-09-01,EE3600109393,Swedbanki pensionifond indeks 1990-99 sündinutele,6556912.69,42021,49156
2025-09-01,EE3600019733,Swedbanki pensionifond Konservatiivne,174465.18,1398,1576
2025-09-01,EE3600109435,Tuleva Maailma Aktsiate Pensionifond,6808535.4,28976,34488
2025-09-01,EE3600109443,Tuleva Maailma Võlakirjade Pensionifond,86722.84,536,617
2025-10-01,EE3600019832,LHV Pensionifond Ettevõtlik,4255907.65,27733,32502
2025-10-01,EE3600109401,LHV Pensionifond Indeks,2332276.99,15987,18291
2025-10-01,EE3600019766,LHV Pensionifond Julge,2599845.02,17958,20988
2025-10-01,EE3600019782,LHV Pensionifond Rahulik,74059.0,565,639
2025-10-01,EE3600019774,LHV Pensionifond Tasakaalukas,600762.57,4611,5284
2025-10-01,EE3600103503,Luminor 16-50 pensionifond,1861191.78,13896,16315
2025-10-01,EE3600098430,Luminor 50-56 pensionifond,870352.15,5762,6706
2025-10-01,EE3600098448,Luminor 56+ pensionifond,69025.83,568,650
2025-10-01,EE3600098455,Luminor 61-65 pensionifond,69180.51,587,675
2025-10-01,EE3600001806,Luminor Indeks Pensionifond,154457.73,1549,1726
2025-10-01,EE3600001699,SEB pensionifond 18+,1871446.23,14219,16549
2025-10-01,EE3600019725,SEB pensionifond 55+,2363103.77,17411,19953
2025-10-01,EE3600098612,SEB pensionifond 60+,139762.61,1055,1182
2025-10-01,EE3600019717,SEB pensionifond 65+,179619.04,1507,1699
2025-10-01,EE3600109427,SEB pensionifond indeks,3340598.91,22754,26216
2025-10-01,EE3600001814,Swedbank Pensionifond Indeks,1750387.6,13190,14935
2025-10-01,EE3600019741,Swedbanki pensionifond 1960-69 sündinutele,1568261.66,12518,14244
2025-10-01,EE3600019758,Swedbanki pensionifond 1970-79 sündinutele,5128097.05,35886,41416
2025-10-01,EE3600103248,Swedbanki pensionifond 1980-89 sündinutele,4376305.76,29976,34872
2025-10-01,EE3600001848,Swedbanki pensionifond 2000-09 sündinutele,408078.17,4707,5313
2025-10-01,EE3600109393,Swedbanki pensionifond indeks 1990-99 sündinutele,6595208.88,42301,49483
2025-10-01,EE3600019733,Swedbanki pensionifond Konservatiivne,183909.74,1428,1622
2025-10-01,EE3600109435,Tuleva Maailma Aktsiate Pensionifond,6935446.16,29355,35238
2025-10-01,EE3600109443,Tuleva Maailma Võlakirjade Pensionifond,82078.67,520,584
2025-11-01,EE3600019832,LHV Pensionifond Ettevõtlik,4248690.87,27243,31798
2025-11-01,EE3600109401,LHV Pensionifond Indeks,2358540.72,16067,18432
2025-11-01,EE3600019766,LHV Pensionifond Julge,2548940.74,17543,20509
2025-11-01,EE3600019782,LHV Pensionifond Rahulik,76778.93,564,634
2025-11-01,EE3600019774,LHV Pensionifond Tasakaalukas,576223.51,4492,5167
2025-11-01,EE3600103503,Luminor 16-50 pensionifond,1907707.32,14128,16579
2025-11-01,EE3600098430,Luminor 50-56 pensionifond,832492.31,5716,6639
2025-11-01,EE3600098448,Luminor 56+ pensionifond,68881.49,570,653
2025-11-01,EE3600098455,Luminor 61-65 pensionifond,66431.08,583,672
2025-11-01,EE3600001806,Luminor Indeks Pensionifond,155355.04,1562,1724
2025-11-01,EE3600001699,SEB pensionifond 18+,1892305.17,14155,16445
2025-11-01,EE3600019725,SEB pensionifond 55+,2283574.22,17111,19599
2025-11-01,EE3600098612,SEB pensionifond 60+,121649.92,1038,1163
2025-11-01,EE3600019717,SEB pensionifond 65+,171189.7,1473,1667
2025-11-01,EE3600109427,SEB pensionifond indeks,3332700.66,22670,26126
2025-11-01,EE3600001814,Swedbank Pensionifond Indeks,1721984.01,12960,14637
2025-11-01,EE3600019741,Swedbanki pensionifond 1960-69 sündinutele,1520451.86,12240,13864
2025-11-01,EE3600019758,Swedbanki pensionifond 1970-79 sündinutele,5083222.64,35541,40796
2025-11-01,EE3600103248,Swedbanki pensionifond 1980-89 sündinutele,4406676.51,29836,34590
2025-11-01,EE3600001848,Swedbanki pensionifond 2000-09 sündinutele,397806.05,4682,5239
2025-11-01,EE3600109393,Swedbanki pensionifond indeks 1990-99 sündinutele,6668573.07,42366,49598
2025-11-01,EE3600019733,Swedbanki pensionifond Konservatiivne,180469.49,1404,1590
2025-11-01,EE3600109435,Tuleva Maailma Aktsiate Pensionifond,7039755.64,29437,35414
2025-11-01,EE3600109443,Tuleva Maailma Võlakirjade Pensionifond,85623.84,515,590
2025-12-01,EE3600019832,LHV Pensionifond Ettevõtlik,4123776.94,26651,31179
2025-12-01,EE3600109401,LHV Pensionifond Indeks,2444697.8,16457,18918
2025-12-01,EE3600019766,LHV Pensionifond Julge,2535159.2,17272,20277
2025-12-01,EE3600019782,LHV Pensionifond Rahulik,84170.5,577,652
2025-12-01,EE3600019774,LHV Pensionifond Tasakaalukas,573109.68,4399,5060
2025-12-01,EE3600103503,Luminor 16-50 pensionifond,1925447.96,14114,16569
2025-12-01,EE3600098430,Luminor 50-56 pensionifond,822394.27,5617,6544
2025-12-01,EE3600098448,Luminor 56+ pensionifond,69475.5,558,641
2025-12-01,EE3600098455,Luminor 61-65 pensionifond,65555.06,566,661
2025-12-01,EE3600001806,Luminor Indeks Pensionifond,163723.76,1632,1809
2025-12-01,EE3600001699,SEB pensionifond 18+,1935716.39,14104,16405
2025-12-01,EE3600019725,SEB pensionifond 55+,2271086.97,16893,19381
2025-12-01,EE3600098612,SEB pensionifond 60+,123526.76,1029,1179
2025-12-01,EE3600019717,SEB pensionifond 65+,167655.88,1437,1632
2025-12-01,EE3600109427,SEB pensionifond indeks,3434704.53,22921,26465
2025-12-01,EE3600001814,Swedbank Pensionifond Indeks,1763781.2,13041,14748
2025-12-01,EE3600019741,Swedbanki pensionifond 1960-69 sündinutele,1523329.96,12079,13639
2025-12-01,EE3600019758,Swedbanki pensionifond 1970-79 sündinutele,5104189.45,35233,40414
2025-12-01,EE3600103248,Swedbanki pensionifond 1980-89 sündinutele,4446341.62,29653,34510
2025-12-01,EE3600001848,Swedbanki pensionifond 2000-09 sündinutele,419173.96,4835,5381
2025-12-01,EE3600109393,Swedbanki pensionifond indeks 1990-99 sündinutele,6816259.9,42504,49825
2025-12-01,EE3600019733,Swedbanki pensionifond Konservatiivne,177096.58,1411,1606
2025-12-01,EE3600109435,Tuleva Maailma Aktsiate Pensionifond,7181302.49,29978,36161
2025-12-01,EE3600109443,Tuleva Maailma Võlakirjade Pensionifond,82100.66,496,561
2026-01-01,EE3600019832,LHV Pensionifond Ettevõtlik,4352084.6,26038,30775
2026-01-01,EE3600109401,LHV Pensionifond Indeks,2611651.89,16582,19223
2026-01-01,EE3600019766,LHV Pensionifond Julge,2673636.73,16942,20006
2026-01-01,EE3600019782,LHV Pensionifond Rahulik,80721.14,566,639
2026-01-01,EE3600019774,LHV Pensionifond Tasakaalukas,615918.88,4357,5022
2026-01-01,EE3600103503,Luminor 16-50 pensionifond,2066177.92,14159,16664
2026-01-01,EE3600098430,Luminor 50-56 pensionifond,887591.65,5542,6465
2026-01-01,EE3600098448,Luminor 56+ pensionifond,76971.41,556,644
2026-01-01,EE3600098455,Luminor 61-65 pensionifond,69904.06,570,651
2026-01-01,EE3600001806,Luminor Indeks Pensionifond,174299.56,1697,1872
2026-01-01,EE3600001699,SEB pensionifond 18+,1997897.72,13911,16210
2026-01-01,EE3600019725,SEB pensionifond 55+,2394349.04,16581,19031
2026-01-01,EE3600098612,SEB pensionifond 60+,129801.51,1012,1152
2026-01-01,EE3600019717,SEB pensionifond 65+,178518.72,1420,1601
2026-01-01,EE3600109427,SEB pensionifond indeks,3604753.72,22906,26563
2026-01-01,EE3600001814,Swedbank Pensionifond Indeks,1885707.18,13154,14960
2026-01-01,EE3600019741,Swedbanki pensionifond 1960-69 sündinutele,1631393.49,11973,13618
2026-01-01,EE3600019758,Swedbanki pensionifond 1970-79 sündinutele,5406924.1,34706,40063
2026-01-01,EE3600103248,Swedbanki pensionifond 1980-89 sündinutele,4659154.61,29116,33980
2026-01-01,EE3600001848,Swedbanki pensionifond 2000-09 sündinutele,442756.29,4914,5552
2026-01-01,EE3600109393,Swedbanki pensionifond indeks 1990-99 sündinutele,7061955.4,42108,49772
2026-01-01,EE3600019733,Swedbanki pensionifond Konservatiivne,188014.79,1376,1559
2026-01-01,EE3600109435,Tuleva Maailma Aktsiate Pensionifond,7861956.16,30075,36805
2026-01-01,EE3600109443,Tuleva Maailma Võlakirjade Pensionifond,87001.22,492,568
2026-02-01,EE3600019832,LHV Pensionifond Ettevõtlik,4110718.35,25057,28876
2026-02-01,EE3600109401,LHV Pensionifond Indeks,2552222.23,16498,18606
2026-02-01,EE3600019766,LHV Pensionifond Julge,2492274.72,15946,18240
2026-02-01,EE3600019782,LHV Pensionifond Rahulik,71852.64,516,575
2026-02-01,EE3600019774,LHV Pensionifond Tasakaalukas,557258.44,4139,4696
2026-02-01,EE3600103503,Luminor 16-50 pensionifond,1924241.89,13633,15607
2026-02-01,EE3600098430,Luminor 50-56 pensionifond,817583.6,5387,6227
2026-02-01,EE3600098448,Luminor 56+ pensionifond,70134.09,536,620
2026-02-01,EE3600098455,Luminor 61-65 pensionifond,62584.08,545,613
2026-02-01,EE3600001806,Luminor Indeks Pensionifond,196157.69,2181,2365
2026-02-01,EE3600001699,SEB pensionifond 18+,1824340.7,13172,14936
2026-02-01,EE3600019725,SEB pensionifond 55+,2218584.97,15988,18072
2026-02-01,EE3600098612,SEB pensionifond 60+,119485.95,984,1111
2026-02-01,EE3600019717,SEB pensionifond 65+,158650.74,1359,1525
2026-02-01,EE3600109427,SEB pensionifond indeks,3464383.46,22497,25397
2026-02-01,EE3600001814,Swedbank Pensionifond Indeks,1817261.28,13102,14683
2026-02-01,EE3600019741,Swedbanki pensionifond 1960-69 sündinutele,1552788.73,11814,13397
2026-02-01,EE3600019758,Swedbanki pensionifond 1970-79 sündinutele,5208793.79,34226,39191
2026-02-01,EE3600103248,Swedbanki pensionifond 1980-89 sündinutele,4332072.72,27367,31056
2026-02-01,EE3600001848,Swedbanki pensionifond 2000-09 sündinutele,465823.18,5221,5829
2026-02-01,EE3600109393,Swedbanki pensionifond indeks 1990-99 sündinutele,6714074.21,39411,44886
2026-02-01,EE3600019733,Swedbanki pensionifond Konservatiivne,172574.92,1327,1489
2026-02-01,EE3600109435,Tuleva Maailma Aktsiate Pensionifond,7525637.39,28659,33399
2026-02-01,EE3600109443,Tuleva Maailma Võlakirjade Pensionifond,83613.39,479,548
2026-03-01,EE3600019832,LHV Pensionifond Ettevõtlik,4227234.97,25507,29850
2026-03-01,EE3600109401,LHV Pensionifond Indeks,2799405.11,17576,20371
2026-03-01,EE3600019766,LHV Pensionifond Julge,2701776.51,16820,19893
2026-03-01,EE3600019782,LHV Pensionifond Rahulik,80247.59,555,642
2026-03-01,EE3600019774,LHV Pensionifond Tasakaalukas,568874.87,4167,4772
2026-03-01,EE3600103503,Luminor 16-50 pensionifond,2078176.11,14380,16858
2026-03-01,EE3600098430,Luminor 50-56 pensionifond,837130.31,5459,6370
2026-03-01,EE3600098448,Luminor 56+ pensionifond,69320.44,546,627
2026-03-01,EE3600098455,Luminor 61-65 pensionifond,69104.06,562,653
2026-03-01,EE3600001806,Luminor Indeks Pensionifond,225137.57,2442,2696
2026-03-01,EE3600001699,SEB pensionifond 18+,2006290.69,13781,16099
2026-03-01,EE3600019725,SEB pensionifond 55+,2298606.08,16228,18697
2026-03-01,EE3600098612,SEB pensionifond 60+,122928.19,989,1136
2026-03-01,EE3600019717,SEB pensionifond 65+,168775.79,1388,1572
2026-03-01,EE3600109427,SEB pensionifond indeks,3765058.14,23402,27088
2026-03-01,EE3600001814,Swedbank Pensionifond Indeks,1925886.76,13835,15789
2026-03-01,EE3600019741,Swedbanki pensionifond 1960-69 sündinutele,1545417.32,11739,13314
2026-03-01,EE3600019758,Swedbanki pensionifond 1970-79 sündinutele,5276736.77,34471,39851
2026-03-01,EE3600103248,Swedbanki pensionifond 1980-89 sündinutele,4628499.1,28705,33582
2026-03-01,EE3600001848,Swedbanki pensionifond 2000-09 sündinutele,510519.06,5566,6282
2026-03-01,EE3600109393,Swedbanki pensionifond indeks 1990-99 sündinutele,7312687.72,41972,49542
2026-03-01,EE3600019733,Swedbanki pensionifond Konservatiivne,171337.45,1339,1512
2026-03-01,EE3600109435,Tuleva Maailma Aktsiate Pensionifond,7950333.49,30271,36581
2026-03-01,EE3600109443,Tuleva Maailma Võlakirjade Pensionifond,81772.83,478,551
