stock_id,name,weight,location,sector
EBS|Austria,ERSTE GROUP BANK AG,0.04568,Austria,Financials
DANSKE|Denmark,DANSKE BANK,0.04568,Denmark,Financials
EXPN|United Kingdom,EXPERIAN PLC,0.04568,United Kingdom,Industrials
ITUB4|Brazil,ITAU UNIBANCO HOLDING PREF SA,0.045650527150741964,Brazil,Financials
MET|United States,METLIFE INC,0.04537,United States,Financials
COHR|United States,COHERENT CORP,0.04537,United States,Information Technology
GRMN|United States,GARMIN LTD,0.04537,United States,Consumer Discretionary
HIG|United States,HARTFORD INSURANCE GROUP INC,0.04537,United States,Financials
CBRE|United States,CBRE GROUP INC CLASS A,0.04537,United States,Real Estate
ODFL|United States,OLD DOMINION FREIGHT LINE INC,0.04537,United States,Industrials
AXON|United States,AXON ENTERPRISE INC,0.04537,United States,Industrials
MSTR|United States,STRATEGY INC CLASS A,0.04537,United States,Information Technology
TTWO|United States,TAKE TWO INTERACTIVE SOFTWARE INC,0.04537,United States,Communication
CCI|United States,CROWN CASTLE INC,0.04537,United States,Real Estate
VTR|United States,VENTAS REIT INC,0.04537,United States,Real Estate
MLM|United States,MARTIN MARIETTA MATERIALS INC,0.04537,United States,Materials
DDOG|United States,DATADOG INC CLASS A,0.04537,United States,Information Technology
XYZ|United States,BLOCK INC CLASS A,0.04537,United States,Financials
DHI|United States,D R HORTON INC,0.04537,United States,Consumer Discretionary
ED|United States,CONSOLIDATED EDISON INC,0.04537,United States,Utilities
RMD|United States,RESMED INC,0.04537,United States,Health Care
ROP|United States,ROPER TECHNOLOGIES INC,0.04537,United States,Information Technology
G|Italy,ASSICURAZIONI GENERALI,0.04492,Italy,Financials
PRY|Italy,PRYSMIAN,0.04492,Italy,Industrials
SDZ|Switzerland,SANDOZ GROUP AG,0.04492,Switzerland,Health Care
ERIC B|Sweden,ERICSSON B,0.04416,Sweden,Information Technology
SEB A|Sweden,SKANDINAVISKA ENSKILDA BANKEN,0.043399999999999994,Sweden,Financials
SLHN|Switzerland,SWISS LIFE HOLDING AG,0.043399999999999994,Switzerland,Financials
GALD|Switzerland,GALDERMA GROUP N LTD,0.043399999999999994,Switzerland,Health Care
SUNB|United Kingdom,SUNBELT RENTALS HOLDINGS INC,0.043399999999999994,United Kingdom,Industrials
6301|Japan,KOMATSU LTD,0.0433,Japan,Industrials
PRU|United States,PRUDENTIAL FINANCIAL INC,0.043109999999999996,United States,Financials
MCHP|United States,MICROCHIP TECHNOLOGY INC,0.043109999999999996,United States,Information Technology
KVUE|United States,KENVUE INC,0.043109999999999996,United States,Consumer Staples
VMC|United States,VULCAN MATERIALS,0.043109999999999996,United States,Materials
OTIS|United States,OTIS WORLDWIDE CORP,0.043109999999999996,United States,Industrials
HSY|United States,HERSHEY FOODS,0.043109999999999996,United States,Consumer Staples
1398|China,INDUSTRIAL AND COMMERCIAL BANK OF,0.04308093994778068,China,Financials
3711|Taiwan,ASE TECHNOLOGY HOLDING LTD,0.04308093994778068,Taiwan,Information Technology
9999|China,NETEASE INC,0.04308093994778068,China,Communication
1211|China,BYD LTD H,0.04308093994778068,China,Consumer Discretionary
005380|Korea (South),HYUNDAI MOTOR,0.04308093994778068,Korea (South),Consumer Discretionary
3690|China,MEITUAN,0.04308093994778068,China,Consumer Discretionary
LDO|Italy,LEONARDO FINMECCANICA SPA,0.04264,Italy,Industrials
KBC|Belgium,KBC GROEP,0.04188,Belgium,Financials
ADS|Germany,ADIDAS N AG,0.04188,Germany,Consumer Discretionary
AMS|Spain,AMADEUS IT GROUP SA,0.04188,Spain,Consumer Discretionary
2222|Saudi Arabia,SAUDI ARABIAN OIL,0.041606081354332684,Saudi Arabia,Energy
CCO|Canada,CAMECO CORP,0.041370000000000004,Canada,Energy
O39|Singapore,OVERSEA-CHINESE BANKING LTD,0.041370000000000004,Singapore,Financials
MQG|Australia,MACQUARIE GROUP LTD DEF,0.041370000000000004,Australia,Financials
CSL|Australia,CSL LTD,0.041370000000000004,Australia,Health Care
nan|Canada,NATIONAL BANK OF CANADA,0.041370000000000004,Canada,Financials
ADYEN|Netherlands,ADYEN NV,0.04112,Netherlands,Financials
SIKA|Switzerland,SIKA AG,0.04112,Switzerland,Materials
HO|France,THALES SA,0.04112,France,Industrials
HEI|Germany,HEIDELBERG MATERIALS AG,0.04112,Germany,Materials
INFY|India,INFOSYS LTD,0.041060306564781934,India,Information Technology
BMW|Germany,BMW AG,0.04035999999999999,Germany,Consumer Discretionary
ATCO B|Sweden,ATLAS COPCO CLASS B,0.04035999999999999,Sweden,Industrials
DNB|Norway,DNB BANK,0.04035999999999999,Norway,Financials
CBK|Germany,COMMERZBANK AG,0.04035999999999999,Germany,Financials
EQNR|Norway,EQUINOR,0.039599999999999996,Norway,Energy
STT|United States,STATE STREET CORP,0.039459999999999995,United States,Financials
KDP|United States,KEURIG DR PEPPER INC,0.039459999999999995,United States,Consumer Staples
PETR4|Brazil,PETROLEO BRASILEIRO PREF SA,0.03826896255411969,Brazil,Energy
FICO|United States,FAIR ISAAC CORP,0.0372,United States,Information Technology
CBOE|United States,CBOE GLOBAL MARKETS INC,0.0372,United States,Financials
KMB|United States,KIMBERLY CLARK CORP,0.0372,United States,Consumer Staples
WDAY|United States,WORKDAY INC CLASS A,0.0372,United States,Information Technology
BE|United States,BLOOM ENERGY CLASS A CORP,0.0372,United States,Industrials
IRM|United States,IRON MOUNTAIN INC,0.0372,United States,Real Estate
INSM|United States,INSMED INC,0.0372,United States,Health Care
A|United States,AGILENT TECHNOLOGIES INC,0.0372,United States,Health Care
VICI|United States,VICI PPTYS INC,0.0372,United States,Real Estate
DG|United States,DOLLAR GENERAL CORP,0.0372,United States,Consumer Staples
CTSH|United States,COGNIZANT TECHNOLOGY SOLUTIONS COR,0.0372,United States,Information Technology
EME|United States,EMCOR GROUP INC,0.0372,United States,Industrials
FISV|United States,FISERV INC,0.0372,United States,Financials
HAL|United States,HALLIBURTON,0.0372,United States,Energy
HBAN|United States,HUNTINGTON BANCSHARES INC,0.0372,United States,Financials
IR|United States,INGERSOLL RAND INC,0.0372,United States,Industrials
ACGL|United States,ARCH CAPITAL GROUP LTD,0.0372,United States,Financials
TDY|United States,TELEDYNE TECHNOLOGIES INC,0.0372,United States,Information Technology
RKLB|United States,ROCKET LAB CORP,0.0372,United States,Industrials
MTB|United States,M&T BANK CORP,0.0372,United States,Financials
GEHC|United States,GE HEALTHCARE TECHNOLOGIES INC,0.0372,United States,Health Care
CPRT|United States,COPART INC,0.0372,United States,Industrials
RBLX|United States,ROBLOX CORP CLASS A,0.0372,United States,Communication
TPR|United States,TAPESTRY INC,0.0372,United States,Consumer Discretionary
6146|Japan,DISCO CORP,0.03699,Japan,Information Technology
4519|Japan,CHUGAI PHARMACEUTICAL LTD,0.03691,Japan,Health Care
6702|Japan,FUJITSU LTD,0.03691,Japan,Information Technology
8053|Japan,SUMITOMO CORP,0.03675,Japan,Industrials
9434|Japan,SOFTBANK CORP,0.03667,Japan,Communication
6981|Japan,MURATA MANUFACTURING LTD,0.03659,Japan,Information Technology
5803|Japan,FUJIKURA LTD,0.03643,Japan,Industrials
6701|Japan,NEC CORP,0.03627,Japan,Information Technology
6752|Japan,PANASONIC HOLDINGS CORP,0.03627,Japan,Consumer Discretionary
8591|Japan,ORIX CORP,0.03619,Japan,Financials
6954|Japan,FANUC CORP,0.03611,Japan,Industrials
7267|Japan,HONDA MOTOR LTD,0.03579,Japan,Consumer Discretionary
5802|Japan,SUMITOMO ELECTRIC INDUSTRIES LTD,0.03546,Japan,Consumer Discretionary
CSU|Canada,CONSTELLATION SOFTWARE INC,0.03546,Canada,Information Technology
VOD|United Kingdom,VODAFONE GROUP PLC,0.03521,United Kingdom,Communication
FTAI|United States,FTAI AVIATION LTD,0.03494,United States,Industrials
EXPE|United States,EXPEDIA GROUP INC,0.03494,United States,Consumer Discretionary
RJF|United States,RAYMOND JAMES INC,0.03494,United States,Financials
EXR|United States,EXTRA SPACE STORAGE REIT INC,0.03494,United States,Real Estate
EIX|United States,EDISON INTERNATIONAL,0.03494,United States,Utilities
DXCM|United States,DEXCOM INC,0.03494,United States,Health Care
IBKR|United States,INTERACTIVE BROKERS GROUP INC CLAS,0.03494,United States,Financials
CCL|United States,CARNIVAL CORP,0.03494,United States,Consumer Discretionary
DOV|United States,DOVER CORP,0.03494,United States,Industrials
FIS|United States,FIDELITY NATIONAL INFORMATION SERV,0.03494,United States,Financials
HPE|United States,HEWLETT PACKARD ENTERPRISE,0.03494,United States,Information Technology
ATO|United States,ATMOS ENERGY CORP,0.03494,United States,Utilities
AMRZ|United States,AMRIZE AG,0.03494,United States,Materials
WAT|United States,WATERS CORP,0.03494,United States,Health Care
AWK|United States,AMERICAN WATER WORKS INC,0.03494,United States,Utilities
IQV|United States,IQVIA HOLDINGS INC,0.03494,United States,Health Care
WTW|United States,WILLIS TOWERS WATSON PLC,0.03494,United States,Financials
PAYX|United States,PAYCHEX INC,0.03494,United States,Industrials
XYL|United States,XYLEM INC,0.03494,United States,Industrials
ON|United States,ON SEMICONDUCTOR CORP,0.03494,United States,Information Technology
VRSK|United States,VERISK ANALYTICS INC,0.03494,United States,Industrials
VEEV|United States,VEEVA SYSTEMS INC CLASS A,0.03494,United States,Health Care
NRG|United States,NRG ENERGY INC,0.03494,United States,Utilities
2891|Taiwan,CTBC FINANCIAL HOLDING LTD,0.034464751958224536,Taiwan,Financials
OTP|Hungary,OTP BANK,0.034464751958224536,Hungary,Financials
105560|Korea (South),KB FINANCIAL GROUP INC,0.034464751958224536,Korea (South),Financials
000270|Korea (South),KIA CORPORATION CORP,0.034464751958224536,Korea (South),Consumer Discretionary
3988|China,BANK OF CHINA LTD H,0.034464751958224536,China,Financials
GFNORTEO|Mexico,GPO FINANCE BANORTE,0.034464751958224536,Mexico,Financials
PKO|Poland,POWSZECHNA KASA OSZCZEDNOSCI BANK,0.034464751958224536,Poland,Financials
GMEXICOB|Mexico,GRUPO MEXICO B,0.034464751958224536,Mexico,Materials
GFI|South Africa,GOLD FIELDS LTD,0.034464751958224536,South Africa,Materials
9888|China,BAIDU CLASS A INC,0.034464751958224536,China,Communication
9961|China,TRIP.COM GROUP LTD,0.034464751958224536,China,Consumer Discretionary
402340|Korea (South),SK SQUARE LTD,0.034464751958224536,Korea (South),Industrials
SAMPO|Finland,SAMPO CLASS A,0.03369,Finland,Financials
AV.|United Kingdom,AVIVA PLC,0.03369,United Kingdom,Financials
RYA|Ireland,RYANAIR HOLDINGS PLC,0.03369,Ireland,Industrials
GEBN|Switzerland,GEBERIT AG,0.03369,Switzerland,Industrials
VWS|Denmark,VESTAS WIND SYSTEMS,0.03369,Denmark,Industrials
PETR3|Brazil,PETROLEO BRASILEIRO SA PETROBRAS,0.03345262253362857,Brazil,Energy
ML|France,MICHELIN,0.03293,France,Consumer Discretionary
A5G|Ireland,AIB GROUP PLC,0.03293,Ireland,Financials
VIE|France,VEOLIA ENVIRON. SA,0.03293,France,Utilities
PGHN|Switzerland,PARTNERS GROUP HOLDING AG,0.03293,Switzerland,Financials
FRE|Germany,FRESENIUS SE AND CO KGAA,0.03293,Germany,Health Care
HEIA|Netherlands,HEINEKEN NV,0.03293,Netherlands,Consumer Staples
AER|Netherlands,AERCAP HOLDINGS NV,0.03293,Netherlands,Industrials
SCMN|Switzerland,SWISSCOM AG,0.03293,Switzerland,Communication
SAAB B|Sweden,SAAB CLASS B,0.03293,Sweden,Industrials
ACS|Spain,ACS ACTIVIDADES DE CONSTRUCCION Y,0.03217,Spain,Industrials
SHB A|Sweden,SVENSKA HANDELSBANKEN-A SHS,0.03217,Sweden,Financials
KER|France,KERING SA,0.03217,France,Consumer Discretionary
VNA|Germany,VONOVIA SE,0.03217,Germany,Real Estate
KNEBV|Finland,KONE,0.03217,Finland,Industrials
UMG|Netherlands,UNIVERSAL MUSIC GROUP NV,0.03217,Netherlands,Communication
STMPA|France,STMICROELECTRONICS NV,0.03217,France,Information Technology
PHIA|Netherlands,KONINKLIJKE PHILIPS NV,0.03141,Netherlands,Health Care
VOW3|Germany,VOLKSWAGEN NON-VOTING PREF AG,0.03141,Germany,Consumer Discretionary
HEXA B|Sweden,HEXAGON CLASS B,0.03141,Sweden,Information Technology
AENA|Spain,AENA SME SA,0.03141,Spain,Industrials
ACA|France,CREDIT AGRICOLE SA,0.03141,France,Financials
MTX|Germany,MTU AERO ENGINES HOLDING AG,0.03141,Germany,Industrials
CCEP|Netherlands,COCA COLA EUROPACIFIC PARTNERS PLC,0.03141,Netherlands,Consumer Staples
ANTO|United Kingdom,ANTOFAGASTA PLC,0.03065,United Kingdom,Materials
LGEN|United Kingdom,LEGAL AND GENERAL GROUP PLC,0.03065,United Kingdom,Financials
NXT|United Kingdom,NEXT PLC,0.03065,United Kingdom,Consumer Discretionary
1180|Saudi Arabia,THE SAUDI NATIONAL BANK,0.030593572913766208,Saudi Arabia,Financials
M&M|India,MAHINDRA AND MAHINDRA LTD,0.029920917402096625,India,Consumer Discretionary
SAB|Spain,BANCO DE SABADELL SA,0.02989,Spain,Financials
PUB|France,PUBLICIS GROUPE SA,0.02989,France,Communication
ABN|Netherlands,ABN AMRO BANK NV,0.02989,Netherlands,Financials
SGSN|Switzerland,SGS SA,0.02989,Switzerland,Industrials
WRT1V|Finland,WARTSILA,0.02989,Finland,Industrials
IHG|United Kingdom,INTERCONTINENTAL HOTELS GROUP PLC,0.02989,United Kingdom,Consumer Discretionary
BPE|Italy,BPER BANCA,0.02989,Italy,Financials
KOG|Norway,KONGSBERG GRUPPEN,0.02989,Norway,Industrials
CAP|France,CAPGEMINI,0.02989,France,Information Technology
8802|Japan,MITSUBISHI ESTATE CO LTD,0.02964,Japan,Real Estate
8750|Japan,DAI-ICHI LIFE HOLDINGS INC,0.02964,Japan,Financials
8725|Japan,MS&AD INSURANCE GROUP HOLDINGS INC,0.02964,Japan,Financials
8630|Japan,SOMPO HOLDINGS INC,0.02964,Japan,Financials
4568|Japan,DAIICHI SANKYO LTD,0.029559999999999996,Japan,Health Care
8801|Japan,MITSUI FUDOSAN LTD,0.029559999999999996,Japan,Real Estate
GMG|Australia,GOODMAN GROUP UNITS,0.02955,Australia,Real Estate
K|Canada,KINROSS GOLD CORP,0.02955,Canada,Materials
TEVA|Israel,TEVA PHARMACEUTICAL INDUSTRIES ADR,0.02955,Israel,Health Care
WDS|Australia,WOODSIDE ENERGY GROUP LTD,0.02955,Australia,Energy
SLF|Canada,SUN LIFE FINANCIAL INC,0.02955,Canada,Financials
NTR|Canada,NUTRIEN LTD,0.02955,Canada,Materials
IFC|Canada,INTACT FINANCIAL CORP,0.02955,Canada,Financials
RIO|Australia,RIO TINTO LTD,0.02955,Australia,Materials
DOL|Canada,DOLLARAMA INC,0.02955,Canada,Consumer Discretionary
AXISBANK|India,AXIS BANK LTD,0.029532334059212243,India,Financials
6367|Japan,DAIKIN INDUSTRIES LTD,0.02948,Japan,Industrials
7182|Japan,JAPAN POST BANK LTD,0.02932,Japan,Financials
WKL|Netherlands,WOLTERS KLUWER NV,0.029129999999999996,Netherlands,Industrials
ESSITY B|Sweden,ESSITY CLASS B,0.029129999999999996,Sweden,Consumer Staples
NTRS|United States,NORTHERN TRUST CORP,0.02903,United States,Financials
MKL|United States,MARKEL GROUP INC,0.02903,United States,Financials
CINF|United States,CINCINNATI FINANCIAL CORP,0.02903,United States,Financials
CW|United States,CURTISS WRIGHT CORP,0.02903,United States,Industrials
DRI|United States,DARDEN RESTAURANTS INC,0.02903,United States,Consumer Discretionary
NTRA|United States,NATERA INC,0.02903,United States,Health Care
MTD|United States,METTLER TOLEDO INC,0.02903,United States,Health Care
LYV|United States,LIVE NATION ENTERTAINMENT INC,0.02903,United States,Communication
STLD|United States,STEEL DYNAMICS INC,0.02903,United States,Materials
ES|United States,EVERSOURCE ENERGY,0.02903,United States,Utilities
ULTA|United States,ULTA BEAUTY INC,0.02903,United States,Consumer Discretionary
SYF|United States,SYNCHRONY FINANCIAL,0.02903,United States,Financials
JBL|United States,JABIL INC,0.02903,United States,Information Technology
OMC|United States,OMNICOM GROUP INC,0.02903,United States,Communication
BIIB|United States,BIOGEN INC,0.02903,United States,Health Care
PPG|United States,PPG INDUSTRIES INC,0.02903,United States,Materials
CFG|United States,CITIZENS FINANCIAL GROUP INC,0.02903,United States,Financials
LPLA|United States,LPL FINANCIAL HOLDINGS INC,0.02903,United States,Financials
HUBB|United States,HUBBELL INC,0.02903,United States,Industrials
TSCO|United States,TRACTOR SUPPLY,0.02903,United States,Consumer Discretionary
9432|Japan,NTT INC,0.028999999999999998,Japan,Communication
6723|Japan,RENESAS ELECTRONICS CORP,0.028839999999999998,Japan,Information Technology
8267|Japan,AEON LTD,0.028759999999999997,Japan,Consumer Staples
8015|Japan,TOYOTA TSUSHO CORP,0.028679999999999997,Japan,Industrials
4503|Japan,ASTELLAS PHARMA INC,0.028679999999999997,Japan,Health Care
6762|Japan,TDK CORP,0.028599999999999997,Japan,Information Technology
HNR1|Germany,HANNOVER RUECK,0.02837,Germany,Financials
6273|Japan,SMC (JAPAN) CORP,0.02812,Japan,Industrials
STZ|United States,CONSTELLATION BRANDS INC CLASS A,0.026770000000000002,United States,Consumer Staples
SBAC|United States,SBA COMMUNICATIONS REIT CORP CLASS,0.026770000000000002,United States,Real Estate
FTV|United States,FORTIVE CORP,0.026770000000000002,United States,Industrials
CMS|United States,CMS ENERGY CORP,0.026770000000000002,United States,Utilities
NI|United States,NISOURCE INC,0.026770000000000002,United States,Utilities
SOFI|United States,SOFI TECHNOLOGIES INC,0.026770000000000002,United States,Financials
STE|United States,STERIS,0.026770000000000002,United States,Health Care
MDB|United States,MONGODB INC CLASS A,0.026770000000000002,United States,Information Technology
FLEX|United States,FLEX LTD,0.026770000000000002,United States,Information Technology
BR|United States,BROADRIDGE FINANCIAL SOLUTIONS INC,0.026770000000000002,United States,Industrials
CSGP|United States,COSTAR GROUP INC,0.026770000000000002,United States,Real Estate
TWLO|United States,TWILIO INC CLASS A,0.026770000000000002,United States,Information Technology
LH|United States,LABCORP HOLDINGS INC,0.026770000000000002,United States,Health Care
PHM|United States,PULTEGROUP INC,0.026770000000000002,United States,Consumer Discretionary
CHRW|United States,CH ROBINSON WORLDWIDE INC,0.026770000000000002,United States,Industrials
UTHR|United States,UNITED THERAPEUTICS CORP,0.026770000000000002,United States,Health Care
CHD|United States,CHURCH AND DWIGHT INC,0.026770000000000002,United States,Consumer Staples
DLTR|United States,DOLLAR TREE INC,0.026770000000000002,United States,Consumer Staples
AVB|United States,AVALONBAY COMMUNITIES REIT INC,0.026770000000000002,United States,Real Estate
NTAP|United States,NETAPP INC,0.026770000000000002,United States,Information Technology
ARES|United States,ARES MANAGEMENT CORP CLASS A,0.026770000000000002,United States,Financials
ASTS|United States,AST SPACEMOBILE INC CLASS A,0.026770000000000002,United States,Communication
DGX|United States,QUEST DIAGNOSTICS INC,0.026770000000000002,United States,Health Care
RF|United States,REGIONS FINANCIAL CORP,0.026770000000000002,United States,Financials
CPAY|United States,CORPAY INC,0.026770000000000002,United States,Financials
EQR|United States,EQUITY RESIDENTIAL REIT,0.026770000000000002,United States,Real Estate
VRSN|United States,VERISIGN INC,0.026770000000000002,United States,Information Technology
HUM|United States,HUMANA INC,0.026770000000000002,United States,Health Care
IP|United States,INTERNATIONAL PAPER,0.026770000000000002,United States,Materials
DOW|United States,DOW INC,0.026770000000000002,United States,Materials
WSM|United States,WILLIAMS SONOMA INC,0.026770000000000002,United States,Consumer Discretionary
EL|United States,ESTEE LAUDER INC CLASS A,0.026770000000000002,United States,Consumer Staples
EFX|United States,EQUIFAX INC,0.026770000000000002,United States,Industrials
KHC|United States,KRAFT HEINZ,0.026770000000000002,United States,Consumer Staples
VLTO|United States,VERALTO CORP,0.026770000000000002,United States,Industrials
PKG|United States,PACKAGING CORP OF AMERICA,0.026770000000000002,United States,Materials
GIS|United States,GENERAL MILLS INC,0.026770000000000002,United States,Consumer Staples
AMCR|United States,AMCOR PLC,0.026770000000000002,United States,Materials
Q|United States,QNITY ELECTRONICS INC,0.026770000000000002,United States,Information Technology
BRO|United States,BROWN & BROWN INC,0.026770000000000002,United States,Financials
LEN|United States,LENNAR A CORP CLASS A,0.026770000000000002,United States,Consumer Discretionary
KGH|Poland,KGHM POLSKA MIEDZ SA,0.025848563968668407,Poland,Materials
ADVANC.R|Thailand,ADVANCED INFO SERVICE NON-VOTING D,0.025848563968668407,Thailand,Communication
DELTA.R|Thailand,DELTA ELECTRONICS (THAILAND) NON-V,0.025848563968668407,Thailand,Information Technology
VAL|South Africa,VALTERRA PLATINUM LTD,0.025848563968668407,South Africa,Materials
2881|Taiwan,FUBON FINANCIAL HOLDING LTD,0.025848563968668407,Taiwan,Financials
CIMB|Malaysia,CIMB GROUP HOLDINGS,0.025848563968668407,Malaysia,Financials
857|China,PETROCHINA LTD H,0.025848563968668407,China,Energy
2628|China,CHINA LIFE INSURANCE LTD H,0.025848563968668407,China,Financials
BAP|Peru,CREDICORP LTD,0.025848563968668407,Peru,Financials
055550|Korea (South),SHINHAN FINANCIAL GROUP LTD,0.025848563968668407,Korea (South),Financials
034020|Korea (South),DOOSAN ENERBILITY LTD,0.025848563968668407,Korea (South),Industrials
2303|Taiwan,UNITED MICRO ELECTRONICS CORP,0.025848563968668407,Taiwan,Information Technology
2412|Taiwan,CHUNGHWA TELECOM LTD,0.025848563968668407,Taiwan,Communication
1088|China,CHINA SHENHUA ENERGY LTD H,0.025848563968668407,China,Energy
SBK|South Africa,STANDARD BANK GROUP,0.025848563968668407,South Africa,Financials
KFH|Kuwait,KUWAIT FINANCE HOUSE,0.025848563968668407,Kuwait,Financials
QNBK|Qatar,QATAR NATIONAL BANK,0.025848563968668407,Qatar,Financials
2899|China,ZIJIN MINING GROUP LTD H,0.025848563968668407,China,Materials
FSR|South Africa,FIRSTRAND LTD,0.025848563968668407,South Africa,Financials
NBK|Kuwait,NATIONAL BANK OF KUWAIT,0.025848563968668407,Kuwait,Financials
9618|China,JD.COM CLASS A INC,0.025848563968668407,China,Consumer Discretionary
FEMSAUBD|Mexico,FOMENTO ECONOMICO MEXICANO,0.025848563968668407,Mexico,Consumer Staples
012450|Korea (South),HANWHA AEROSPACE LTD,0.025848563968668407,Korea (South),Industrials
3968|China,CHINA MERCHANTS BANK LTD H,0.025848563968668407,China,Financials
2882|Taiwan,CATHAY FINANCIAL HOLDING LTD,0.025848563968668407,Taiwan,Financials
BBCA|Indonesia,BANK CENTRAL ASIA,0.025848563968668407,Indonesia,Financials
BAJFINANCE|India,BAJAJ FINANCE LTD,0.02577602841132999,India,Financials
LT|India,LARSEN AND TOUBRO LTD,0.025516972849407075,India,Industrials
KPN|Netherlands,KONINKLIJKE KPN NV,0.024739999999999998,Netherlands,Communication
NN|Netherlands,NN GROUP NV,0.024739999999999998,Netherlands,Financials
BOL|Sweden,BOLIDEN,0.024739999999999998,Sweden,Materials
ZBH|United States,ZIMMER BIOMET HOLDINGS INC,0.024509999999999997,United States,Health Care
INCY|United States,INCYTE CORP,0.024509999999999997,United States,Health Care
CHTR|United States,CHARTER COMMUNICATIONS INC CLASS A,0.024509999999999997,United States,Communication
FSLR|United States,FIRST SOLAR INC,0.024509999999999997,United States,Information Technology
CF|United States,CF INDUSTRIES HOLDINGS INC,0.024509999999999997,United States,Materials
CNC|United States,CENTENE CORP,0.024509999999999997,United States,Health Care
ZM|United States,ZOOM COMMUNICATIONS INC CLASS A,0.024509999999999997,United States,Information Technology
DD|United States,DUPONT DE NEMOURS INC,0.024509999999999997,United States,Materials
HPQ|United States,HP INC,0.024509999999999997,United States,Information Technology
WRB|United States,WR BERKLEY CORP,0.024509999999999997,United States,Financials
RPRX|United States,ROYALTY PHARMA PLC CLASS A,0.024509999999999997,United States,Health Care
CRDO|United States,CREDO TECHNOLOGY GROUP HOLDING LTD,0.024509999999999997,United States,Information Technology
HEIA|United States,HEICO CORP CLASS A,0.024509999999999997,United States,Industrials
ENTG|United States,ENTEGRIS INC,0.024509999999999997,United States,Information Technology
KEY|United States,KEYCORP,0.024509999999999997,United States,Financials
PFG|United States,PRINCIPAL FINANCIAL GROUP INC,0.024509999999999997,United States,Financials
1211|Saudi Arabia,SAUDI ARABIAN MINING,0.02399784593331998,Saudi Arabia,Materials
NSIS B|Denmark,NOVOZYMES B,0.02398,Denmark,Materials
HLMA|United Kingdom,HALMA PLC,0.02398,United Kingdom,Information Technology
HBAN|Switzerland,HELVETIA BALOISE HOLDING N AG,0.02398,Switzerland,Financials
PPL|Canada,PEMBINA PIPELINE CORP,0.023639999999999998,Canada,Energy
FFH|Canada,FAIRFAX FINANCIAL HOLDINGS SUB VOT,0.023639999999999998,Canada,Financials
16|Hong Kong,SUN HUNG KAI PROPERTIES LTD,0.023639999999999998,Hong Kong,Real Estate
CLS|Canada,CELESTICA INC,0.023639999999999998,Canada,Information Technology
Z74|Singapore,SINGAPORE TELECOMMUNICATIONS LTD,0.023639999999999998,Singapore,Communication
TCL|Australia,TRANSURBAN GROUP STAPLED UNITS,0.023639999999999998,Australia,Industrials
LUMI|Israel,BANK LEUMI LE ISRAEL,0.023639999999999998,Israel,Financials
NST|Australia,NORTHERN STAR RESOURCES LTD,0.023639999999999998,Australia,Materials
FTS|Canada,FORTIS INC,0.023639999999999998,Canada,Utilities
WOW|Australia,WOOLWORTHS GROUP LTD,0.023639999999999998,Australia,Consumer Staples
POLI|Israel,BANK HAPOALIM BM,0.023639999999999998,Israel,Financials
U11|Singapore,UNITED OVERSEAS BANK LTD,0.023639999999999998,Singapore,Financials
SE|Singapore,SEA ADS REPRESENTING LTD CLASS A,0.023639999999999998,Singapore,Consumer Discretionary
EPI A|Sweden,EPIROC CLASS A,0.023219999999999998,Sweden,Industrials
BIRG|Ireland,BANK OF IRELAND GROUP PLC,0.023219999999999998,Ireland,Financials
VACN|Switzerland,VAT GROUP AG,0.023219999999999998,Switzerland,Industrials
4578|Japan,OTSUKA HOLDINGS LTD,0.02285,Japan,Health Care
UPM|Finland,UPM-KYMMENE,0.02246,Finland,Materials
MRK|Germany,MERCK,0.02246,Germany,Health Care
ALFA|Sweden,ALFA LAVAL,0.02246,Sweden,Industrials
CLNX|Spain,CELLNEX TELECOM,0.02246,Spain,Communication
BMPS|Italy,BANCA MONTE DEI PASCHI DI SIENA SP,0.02246,Italy,Financials
BT.A|United Kingdom,BT GROUP PLC,0.02246,United Kingdom,Communication
RI|France,PERNOD RICARD SA,0.02246,France,Consumer Staples
GMAB|Denmark,GENMAB,0.02246,Denmark,Health Care
2802|Japan,AJINOMOTO INC,0.022289999999999997,Japan,Consumer Staples
5108|Japan,BRIDGESTONE CORP,0.02221,Japan,Consumer Discretionary
7751|Japan,CANON INC,0.02221,Japan,Information Technology
TCS|India,TATA CONSULTANCY SERVICES LTD,0.02214925054440919,India,Information Technology
8308|Japan,RESONA HOLDINGS INC,0.02205,Japan,Financials
285A|Japan,KIOXIA HOLDINGS CORP,0.02197,Japan,Information Technology
8604|Japan,NOMURA HOLDINGS INC,0.02189,Japan,Financials
9020|Japan,EAST JAPAN RAILWAY,0.02189,Japan,Industrials
RTO|United Kingdom,RENTOKIL INITIAL PLC,0.021699999999999997,United Kingdom,Industrials
EQT|Sweden,EQT,0.021699999999999997,Sweden,Financials
LISN|Switzerland,CHOCOLADEFABRIKEN LINDT & SPRUENGL,0.021699999999999997,Switzerland,Consumer Staples
BAMI|Italy,BANCO BPM,0.021699999999999997,Italy,Financials
SHL|Germany,SIEMENS HEALTHINEERS AG,0.021699999999999997,Germany,Health Care
TEF|Spain,TELEFONICA SA,0.021699999999999997,Spain,Communication
BAER|Switzerland,JULIUS BAER GRUPPE AG,0.021699999999999997,Switzerland,Financials
